,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000251439,17,41186944,41187136,193,-,ENSG00000251439,KRTAP4-17P,unprocessed_pseudogene,chromosome,"keratin associated protein 4-17, pseudogene [Source:HGNC Symbol;Acc:HGNC:53814]",ENSG00000251439.1,ENST00000508151,KRTAP4-17P,,1813,0.39617694437978657,0.3337377472963387,0.055126791620729865,718.6649771049329,6.578785794143524,0,0.5658236977076468,0.5658236977076468
ENSG00000206999,1,75183045,75183147,103,+,ENSG00000206999,RNU6-622P,snRNA,chromosome,"RNA, U6 small nuclear 622, pseudogene [Source:HGNC Symbol;Acc:HGNC:47585]",ENSG00000206999.1,ENST00000384272,RNU6-622P,,1814,0.32966827387166975,0.284929492982183,0.0,598.018248803209,6.3952920630991485,0,0.5647768969143515,0.5647768969143515
ENSG00000272954,22,21661934,21662363,430,+,ENSG00000272954,,lncRNA,chromosome,"novel transcript, sense intronic to PPIL2",ENSG00000272954.1,ENST00000610143,,,1813,0.2301752371188715,0.20715662843888769,0.055126791620729865,417.5378801336329,6.0367673998922395,0,0.564212142445319,0.564212142445319
ENSG00000272609,3,138004649,138005122,474,-,ENSG00000272609,,lncRNA,chromosome,"novel transcript, antisense to CLDN18",ENSG00000272609.1,ENST00000609721,,,1813,0.20932913537699047,0.1900657722807873,0.055126791620729865,379.7230515738607,5.942072212051432,0,0.5630572282017038,0.5630572282017038
ENSG00000239821,19,18333276,18333573,298,+,ENSG00000239821,RN7SL513P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 513, pseudogene [Source:HGNC Symbol;Acc:HGNC:46529]",ENSG00000239821.3,ENST00000465715,RN7SL513P,,1813,0.2979256056437918,0.260767302035187,0.055126791620729865,540.4370486378383,6.294226806013328,0,0.5627192856720205,0.5627192856720205
ENSG00000207730,1,1167104,1167198,95,+,ENSG00000207730,MIR200B,miRNA,chromosome,microRNA 200b [Source:HGNC Symbol;Acc:HGNC:31579],ENSG00000207730.3,ENST00000384997,MIR200B,406984,1812,0.5649416089742734,0.44784851273649057,0.11025358324145973,1024.804078679332,6.933232051043317,0,0.5621565701225172,0.5621565701225172
ENSG00000277882,1,161411597,161411802,206,-,ENSG00000277882,,processed_pseudogene,chromosome,COMM domain containing 6 (COMMD6) pseudogene,ENSG00000277882.1,ENST00000612578,,,1814,0.2880293892702802,0.25311344517826956,0.0,522.4853121362883,6.260508972870736,0,-0.5610924126763652,0.5610924126763652
ENSG00000251715,13,72460519,72460601,83,-,ENSG00000251715,,snoRNA,chromosome,,ENSG00000251715.1,ENST00000515906,,,1813,0.2641207623768061,0.23437683101609252,0.055126791620729865,479.1150629515263,6.174025789657358,0,-0.5609309414604442,0.5609309414604442
ENSG00000283634,10,6152207,6152262,56,-,ENSG00000283634,MIR3155B,miRNA,chromosome,microRNA 3155b [Source:HGNC Symbol;Acc:HGNC:50003],ENSG00000283634.1,ENST00000636544,MIR3155B,100628560,1811,0.6297403123436419,0.4884206845456893,0.1653803748621785,1142.3489265913665,7.041716889816978,0,-0.5597813808054772,0.5597813808054772
ENSG00000263612,8,144713899,144714845,947,+,ENSG00000263612,,lncRNA,chromosome,novel transcript,ENSG00000263612.1,ENST00000583427,,,1813,0.6709470570053869,0.5133905656914504,0.055126791620729865,1217.097961407772,7.105045873120876,0,-0.5589795688899379,0.5589795688899379
ENSG00000283998,12,94834398,94834513,116,+,ENSG00000283998,MIR492,miRNA,chromosome,microRNA 492 [Source:HGNC Symbol;Acc:HGNC:32081],ENSG00000283998.1,ENST00000638676,MIR492,574449,1813,0.2977090495402919,0.2606004402593436,0.055126791620729865,540.0442158660895,6.293501005388642,0,0.5581842492065061,0.5581842492065061
ENSG00000272729,2,176164164,176165716,1553,-,ENSG00000272729,,lncRNA,chromosome,"novel transcript, antisense to HOXD3",ENSG00000272729.1,ENST00000608941,,,1813,0.8797394320290793,0.6311331672514602,0.055126791620729865,1595.84732970075,7.375786545461589,0,0.5581251379611804,0.5581251379611804
ENSG00000257056,14,28782909,28785798,2890,-,ENSG00000257056,LINC02282,lncRNA,chromosome,long intergenic non-protein coding RNA 2282 [Source:HGNC Symbol;Acc:HGNC:53199],ENSG00000257056.3,ENST00000664733,LINC02282,105370424,1813,1.024057616745053,0.7051042177913195,0.055126791620729865,1857.640516775526,7.527600594506596,0,-0.5565928499271355,0.5565928499271355
ENSG00000284621,22,21661859,21661929,71,-,ENSG00000284621,,unitary_pseudogene,chromosome,novel pseudogene,ENSG00000284621.1,ENST00000641337,,,1812,0.19438328114052586,0.1776299694393539,0.11025358324145973,352.6112719889139,5.868198208052105,0,0.5561408919709135,0.5561408919709135
ENSG00000265810,7,151433489,151433639,151,-,ENSG00000265810,MIR3907,miRNA,chromosome,microRNA 3907 [Source:HGNC Symbol;Acc:HGNC:38988],ENSG00000265810.1,ENST00000579424,MIR3907,100500835,1811,0.35581184173850927,0.3044004201103145,0.1653803748621785,645.4426809136559,6.471484533668266,0,-0.5543261504037226,0.5543261504037226
ENSG00000199031,19,53787675,53787741,67,+,ENSG00000199031,MIR371A,miRNA,chromosome,microRNA 371a [Source:HGNC Symbol;Acc:HGNC:31785],ENSG00000199031.1,ENST00000362161,MIR371A,442916,1813,0.32452414137648705,0.2810532563486962,0.055126791620729865,588.6867924569475,6.379591535701117,0,0.5538265424219015,0.5538265424219015
ENSG00000270666,6,27515039,27515274,236,-,ENSG00000270666,,processed_pseudogene,chromosome,WD repeat domain 59 (WDR59) pseudogene,ENSG00000270666.1,ENST00000603933,,,1813,0.8166976384721198,0.597020368561965,0.055126791620729865,1481.4895161884253,7.301478059135865,0,-0.5538078189446325,0.5538078189446325
ENSG00000274468,1,115479428,115481572,2145,+,ENSG00000274468,,unprocessed_pseudogene,chromosome,ethanolamine kinase 2 (ETNK2) pseudogene,ENSG00000274468.1,ENST00000620370,,,1814,0.35035314976790266,0.30036615066167527,0.0,635.5406136789754,6.456048223784257,0,0.5536336477653131,0.5536336477653131
ENSG00000289239,10,7412097,7412619,523,-,ENSG00000289239,,lncRNA,chromosome,novel transcript,ENSG00000289239.1,ENST00000688116,,,1812,1.4903542957550817,0.9124249878065569,0.11025358324145973,2703.5026924997183,7.902673326873833,0,-0.552333641589693,0.552333641589693
ENSG00000263301,17,7439159,7443327,4169,-,ENSG00000263301,,lncRNA,chromosome,"novel transcript, antisense to FGF11",ENSG00000263301.1,ENST00000576615,,,1813,1.1250717957768213,0.7538055880535536,0.055126791620729865,2040.8802375391538,7.621626347415604,0,0.551140812535739,0.551140812535739
ENSG00000200555,5,180444509,180444612,104,+,ENSG00000200555,RNU6-525P,snRNA,chromosome,"RNA, U6 small nuclear 525, pseudogene [Source:HGNC Symbol;Acc:HGNC:47488]",ENSG00000200555.1,ENST00000363685,RNU6-525P,,1813,0.32597410633874274,0.2821473639249968,0.055126791620729865,591.3170288984793,6.384042013331357,0,0.5453968561809791,0.5453968561809791
ENSG00000253752,22,22079770,22080263,494,+,ENSG00000253752,IGLVI-63,IG_V_pseudogene,chromosome,immunoglobulin lambda variable (I)-63 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5938],ENSG00000253752.1,ENST00000524184,IGLVI-63,,1813,0.31428909481278045,0.2732959071365324,0.055126791620729865,570.1204179903838,6.3476000770723235,0,0.5450473448216203,0.5450473448216203
ENSG00000213048,2,240109102,240110052,951,+,ENSG00000213048,OR5S1P,unitary_pseudogene,chromosome,olfactory receptor family 5 subfamily S member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15040],ENSG00000213048.3,ENST00000453063,OR5S1P,,1813,0.2764244897858016,0.24406280184538184,0.055126791620729865,501.4340244714441,6.2194643367291516,0,-0.5444300122350553,0.5444300122350553
ENSG00000284568,19,53787677,53787742,66,-,ENSG00000284568,MIR371B,miRNA,chromosome,microRNA 371b [Source:HGNC Symbol;Acc:HGNC:41863],ENSG00000284568.1,ENST00000638082,MIR371B,100616185,1813,0.32438689308264657,0.2809496301474551,0.055126791620729865,588.4378240519209,6.379169242068636,0,0.5442341750582707,0.5442341750582707
ENSG00000202112,8,95599114,95599219,106,+,ENSG00000202112,RNU6-690P,snRNA,chromosome,"RNA, U6 small nuclear 690, pseudogene [Source:HGNC Symbol;Acc:HGNC:47653]",ENSG00000202112.1,ENST00000365242,RNU6-690P,,1813,0.33585655770427336,0.289572702362387,0.055126791620729865,609.2437956755518,6.413858542364446,0,-0.5436513903321892,0.5436513903321892
ENSG00000179528,2,74497517,74503316,5800,-,ENSG00000179528,LBX2,protein_coding,chromosome,ladybird homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15525],ENSG00000179528.16,ENST00000377566,LBX2,85474,1814,1.428429512544499,0.8872447572823638,0.0,2591.171135755721,7.8602510798897525,0,0.5410409619742511,0.5410409619742511
ENSG00000289513,21,41767175,41770302,3128,+,ENSG00000289513,,lncRNA,chromosome,novel transcript,ENSG00000289513.1,ENST00000686319,,,1813,1.1025261469605523,0.7431395489163193,0.055126791620729865,1999.9824305864418,7.601393554228565,0,0.5382217292627075,0.5382217292627075
ENSG00000273964,13,28629794,28629883,90,+,ENSG00000273964,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000273964.1,ENST00000620203,Y_RNA,,1812,0.2525796173616582,0.2252051187124171,0.11025358324145973,458.17942589404794,6.1294410397639165,0,0.5372746986108057,0.5372746986108057
ENSG00000278982,10,7411599,7413467,1869,+,ENSG00000278982,,TEC,chromosome,TEC,ENSG00000278982.1,ENST00000623134,,,1813,1.4280410691299754,0.887084787852376,0.055126791620729865,2590.4664994017753,7.859979210439038,0,-0.5370214850153232,0.5370214850153232
ENSG00000275134,14,100898958,100899079,122,+,ENSG00000275134,,misc_RNA,chromosome,,ENSG00000275134.1,ENST00000610604,,,1813,0.6551976484391466,0.5039204267371833,0.055126791620729865,1188.528534268612,7.081312317911462,0,0.5343114038284467,0.5343114038284467
ENSG00000202515,5,140726158,140726246,89,+,ENSG00000202515,VTRNA1-3,misc_RNA,chromosome,vault RNA 1-3 [Source:HGNC Symbol;Acc:HGNC:12656],ENSG00000202515.1,ENST00000365645,VTRNA1-3,56662,1813,0.58156686819756,0.4584160443730865,0.055126791620729865,1054.9622989103739,6.962207761839464,0,0.5337658494780043,0.5337658494780043
ENSG00000235996,20,19212852,19213477,626,-,ENSG00000235996,,lncRNA,chromosome,novel transcript,ENSG00000235996.1,ENST00000446849,,,1813,1.549535139772892,0.9359110444237336,0.055126791620729865,2810.8567435480263,7.941600306948629,0,0.5334712512197469,0.5334712512197469
ENSG00000211764,7,142796365,142796414,50,+,ENSG00000211764,TRBJ2-1,TR_J_gene,chromosome,T cell receptor beta joining 2-1 [Source:HGNC Symbol;Acc:HGNC:12168],ENSG00000211764.1,ENST00000390412,TRBJ2-1,,1810,1.056350816519954,0.7209329636402635,0.22050716648290836,1916.2203811671966,7.558631697923315,0,0.5333570302077683,0.5333570302077683
ENSG00000135502,12,57619527,57626151,6625,+,ENSG00000135502,SLC26A10,transcribed_unitary_pseudogene,chromosome,solute carrier family 26 member 10 [Source:HGNC Symbol;Acc:HGNC:14470],ENSG00000135502.19,ENST00000665594,SLC26A10,,1813,0.9162517530648758,0.6503710660448908,0.055126791620729865,1662.0806800596847,7.416426992784426,0,-0.533097578203059,0.533097578203059
ENSG00000201348,20,8831186,8831393,208,+,ENSG00000201348,RNU105B,snoRNA,chromosome,"RNA, U105B small nucleolar [Source:HGNC Symbol;Acc:HGNC:10103]",ENSG00000201348.1,ENST00000364478,RNU105B,26767,1813,0.23474655691517549,0.21086573194730335,0.055126791620729865,425.83025424412835,6.056386403148016,0,-0.532104252466451,0.532104252466451
ENSG00000287328,15,94293537,94293641,105,+,ENSG00000287328,,unprocessed_pseudogene,chromosome,"multiple C2 domains, transmembrane 21 (MCTP2) pseudogene",ENSG00000287328.1,ENST00000657221,,,1813,0.5378834432180457,0.4304070835679876,0.055126791620729865,975.7205659975349,6.884200598848448,0,0.5320959983540243,0.5320959983540243
ENSG00000274755,9,115734392,115734491,100,+,ENSG00000274755,U2,snRNA,chromosome,U2 spliceosomal RNA [Source:RFAM;Acc:RF00004],ENSG00000274755.1,ENST00000619197,U2,,1813,0.2124365951567585,0.1926320498079729,0.055126791620729865,385.3599836143599,5.956769534900803,0,0.5318437682810999,0.5318437682810999
ENSG00000271938,8,42139461,42139752,292,-,ENSG00000271938,,lncRNA,chromosome,novel transcript,ENSG00000271938.1,ENST00000605981,,,1813,1.153072325064048,0.7668958105091551,0.055126791620729865,2091.673197666183,7.646197569627064,0,0.5314243012786114,0.5314243012786114
ENSG00000232531,2,91747940,91748986,1047,-,ENSG00000232531,KMT5AP2,processed_pseudogene,chromosome,KMT5A pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54727],ENSG00000232531.3,ENST00000413684,KMT5AP2,,1814,0.37993092406720697,0.32203344289255575,0.0,689.1946962579134,6.536973726278993,0,-0.5306521367589819,0.5306521367589819
ENSG00000227108,14,105900638,105900654,17,-,ENSG00000227108,IGHD1-14,IG_D_gene,chromosome,immunoglobulin heavy diversity 1-14 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5483],ENSG00000227108.1,ENST00000451044,IGHD1-14,,1809,0.2319822994621312,0.2086244976884184,0.2756339581036382,420.815891224306,6.044568942119981,0,-0.5301306773564864,0.5301306773564864
ENSG00000249467,X,36719918,36720221,304,+,ENSG00000249467,H2AL1QP,processed_pseudogene,chromosome,"H2A.L variant histone 1Q, pseudogene [Source:HGNC Symbol;Acc:HGNC:53959]",ENSG00000249467.1,ENST00000508758,H2AL1QP,,1813,0.2303688513512993,0.20731400357695953,0.055126791620729865,417.88909635125697,6.037606198373967,0,0.5268683863997852,0.5268683863997852
ENSG00000259996,16,35543279,35543645,367,-,ENSG00000259996,RARRES2P8,processed_pseudogene,chromosome,retinoic acid receptor responder 2 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:48707],ENSG00000259996.1,ENST00000566335,RARRES2P8,,1811,0.3791714039604717,0.32148288692498267,0.1653803748621785,687.8169267842957,6.53497552712095,0,0.5236820244449656,0.5236820244449656
ENSG00000266580,1,31758660,31758735,76,-,ENSG00000266580,MIR4254,miRNA,chromosome,microRNA 4254 [Source:HGNC Symbol;Acc:HGNC:38193],ENSG00000266580.1,ENST00000581063,MIR4254,100423028,1814,0.2861400625690245,0.2516455332355182,0.0,519.0580735002105,6.253940485147845,0,-0.5231056432552107,0.5231056432552107
ENSG00000266990,19,999796,1002757,2962,-,ENSG00000266990,,lncRNA,chromosome,"novel transcript, antisense to GRIN3B",ENSG00000266990.1,ENST00000588380,,,1813,0.7717742333448512,0.5719814362468908,0.055126791620729865,1399.99845928756,7.244940446613033,0,0.5229717213181078,0.5229717213181078
ENSG00000288644,1,203802094,203802192,99,+,ENSG00000288644,,protein_coding,chromosome,novel protein,ENSG00000288644.1,ENST00000675181,,,1814,0.6574254893719345,0.5052654884456772,0.0,1192.569837720689,7.084703959124079,0,-0.5229098923010336,0.5229098923010336
ENSG00000222524,19,55737285,55737600,316,+,ENSG00000222524,RN7SKP109,misc_RNA,chromosome,RN7SK pseudogene 109 [Source:HGNC Symbol;Acc:HGNC:45833],ENSG00000222524.1,ENST00000410592,RN7SKP109,,1813,0.3180869967581441,0.2761814405469986,0.055126791620729865,577.0098121192734,6.359590844513189,0,0.5228809230357341,0.5228809230357341
ENSG00000271180,14,55240622,55241080,459,-,ENSG00000271180,COX5AP1,processed_pseudogene,chromosome,cytochrome c oxidase subunit 5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2268],ENSG00000271180.1,ENST00000605294,COX5AP1,,1813,0.5756977463003664,0.45469818770011977,0.055126791620729865,1044.3157117888647,6.9520742353152665,0,-0.5225857872118397,0.5225857872118397
ENSG00000273677,11,32436311,32436447,137,+,ENSG00000273677,,misc_RNA,chromosome,,ENSG00000273677.1,ENST00000613208,,,1812,1.1604217245233694,0.7703034454735651,0.11025358324145973,2105.0050082853923,7.652548070794318,0,-0.522413328855131,0.522413328855131
ENSG00000129990,19,55171196,55180289,9094,-,ENSG00000129990,SYT5,protein_coding,chromosome,synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513],ENSG00000129990.15,ENST00000354308,SYT5,6861,1813,0.9526238680245697,0.6691740414490391,0.055126791620729865,1728.0596965965694,7.455333011748086,0,-0.5209114866053031,0.5209114866053031
ENSG00000289356,9,97214834,97214929,96,+,ENSG00000289356,,lncRNA,chromosome,,ENSG00000289356.1,ENST00000685669,,,1812,0.2200737490486406,0.19891130695800452,0.11025358324145973,399.21378077423407,5.991998856274998,0,0.5180594579037331,0.5180594579037331
ENSG00000289395,10,12350342,12350695,354,-,ENSG00000289395,,lncRNA,chromosome,"novel transcript, antisense to CAMK1D",ENSG00000289395.1,ENST00000689893,,,1813,1.81191076159963,1.0338642385940857,0.055126791620729865,3286.8061215417288,8.097975788969695,0,-0.5179339615108016,0.5179339615108016
ENSG00000263905,20,3094171,3094509,339,+,ENSG00000263905,RN7SL555P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 555, pseudogene [Source:HGNC Symbol;Acc:HGNC:46571]",ENSG00000263905.2,ENST00000584742,RN7SL555P,,1813,0.4765649581815819,0.3897184159388642,0.055126791620729865,864.4888341413896,6.763294473483235,0,0.517787941635088,0.517787941635088
ENSG00000277775,6,26250142,26250635,494,-,ENSG00000277775,H3C7,protein_coding,chromosome,H3 clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4773],ENSG00000277775.2,ENST00000618052,H3C7,8968,1813,1.9252935450910071,1.073394832944434,0.055126791620729865,3492.482490795087,8.158654366042086,0,0.5172338386050962,0.5172338386050962
ENSG00000274373,12,132424504,132425208,705,-,ENSG00000274373,,lncRNA,chromosome,novel transcript,ENSG00000274373.1,ENST00000622182,,,1813,0.5164321158192335,0.4163602834249781,0.055126791620729865,936.8078580960896,6.84354508590817,0,0.5163936372411552,0.5163936372411552
ENSG00000269125,13,113165002,113165183,182,-,ENSG00000269125,,lncRNA,chromosome,"novel transcript, antisense to PROZ",ENSG00000269125.1,ENST00000600642,,,1813,0.2719584458096832,0.24055779599569313,0.055126791620729865,493.3326206987653,6.203208611861431,0,0.5163114937330979,0.5163114937330979
ENSG00000279611,19,58350795,58351720,926,+,ENSG00000279611,,TEC,chromosome,novel transcript,ENSG00000279611.1,ENST00000623509,,,1813,0.6345490713977339,0.49136696899988985,0.055126791620729865,1151.0720155154893,7.049317352770258,0,-0.511908086197814,0.511908086197814
ENSG00000277479,10,42578500,42578727,228,+,ENSG00000277479,,unprocessed_pseudogene,chromosome,mmunoglobulin lambda variable pseudogene,ENSG00000277479.1,ENST00000611406,,,1813,0.23738054237823625,0.2129966793897255,0.055126791620729865,430.60830387412057,6.067518472944312,0,0.5115955860596517,0.5115955860596517
ENSG00000252866,7,128697710,128697744,35,+,ENSG00000252866,RNA5SP243,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 243 [Source:HGNC Symbol;Acc:HGNC:43143]",ENSG00000252866.1,ENST00000517057,RNA5SP243,,1811,1.2798595812625206,0.824113853904221,0.1653803748621785,2321.6652804102123,7.7504706330257385,0,0.5098153147306799,0.5098153147306799
ENSG00000253066,10,114111414,114111517,104,+,ENSG00000253066,RNU6-709P,snRNA,chromosome,"RNA, U6 small nuclear 709, pseudogene [Source:HGNC Symbol;Acc:HGNC:47672]",ENSG00000253066.1,ENST00000517257,RNU6-709P,,1813,0.22030524694276427,0.19910102986186357,0.055126791620729865,399.63371795417436,5.9930475883222245,0,-0.5093423951231353,0.5093423951231353
ENSG00000267788,17,44982514,44982772,259,+,ENSG00000267788,,lncRNA,chromosome,novel transcript,ENSG00000267788.1,ENST00000593177,,,1813,0.26575502602576545,0.235668802648673,0.055126791620729865,482.0796172107385,6.180181479013755,0,0.5092869610072364,0.5092869610072364
ENSG00000102539,13,49220338,49222377,2040,+,ENSG00000102539,MLNR,protein_coding,chromosome,motilin receptor [Source:HGNC Symbol;Acc:HGNC:4495],ENSG00000102539.5,ENST00000218721,MLNR,2862,1813,1.137736210412538,0.759747423518581,0.055126791620729865,2063.853485688344,7.6328145516374635,0,-0.5082780793815476,0.5082780793815476
ENSG00000242985,18,8471831,8472128,298,+,ENSG00000242985,RN7SL50P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 50, pseudogene [Source:HGNC Symbol;Acc:HGNC:46066]",ENSG00000242985.3,ENST00000461146,RN7SL50P,,1813,0.27537736108479094,0.24324210429833104,0.055126791620729865,499.53453300781075,6.2156765933936935,0,-0.5075985652499956,0.5075985652499956
ENSG00000202265,8,57289552,57289649,98,+,ENSG00000202265,RNU6-596P,snRNA,chromosome,"RNA, U6 small nuclear 596, pseudogene [Source:HGNC Symbol;Acc:HGNC:47559]",ENSG00000202265.1,ENST00000365395,RNU6-596P,,1813,0.24369826938401354,0.21808941617061084,0.055126791620729865,442.06866066260056,6.093724748244425,0,-0.5041204673950823,0.5041204673950823
ENSG00000253709,14,106145891,106146131,241,-,ENSG00000253709,IGHV1-14,IG_V_pseudogene,chromosome,immunoglobulin heavy variable 1-14 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5547],ENSG00000253709.1,ENST00000523391,IGHV1-14,,1813,0.35394917118025115,0.30302563403674254,0.055126791620729865,642.0637965209756,6.46624393630035,0,0.5039575625893454,0.5039575625893454
ENSG00000187855,12,107774704,107776644,1941,+,ENSG00000187855,ASCL4,protein_coding,chromosome,achaete-scute family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24311],ENSG00000187855.6,ENST00000342331,ASCL4,121549,1813,0.925332735757147,0.6550988025469242,0.055126791620729865,1678.5535826634648,7.426283312481186,0,-0.5038221279003526,0.5038221279003526
ENSG00000233072,1,21003550,21003934,385,-,ENSG00000233072,RPS15AP6,processed_pseudogene,chromosome,ribosomal protein S15a pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:35657],ENSG00000233072.1,ENST00000420703,RPS15AP6,,1814,0.2883708629514328,0.25337852331033206,0.0,523.1047453938992,6.261691560134425,0,-0.5035894392869582,0.5035894392869582
ENSG00000226172,1,119000344,119001392,1049,-,ENSG00000226172,,lncRNA,chromosome,novel transcript,ENSG00000226172.2,ENST00000439394,,105378933,1814,1.209930829092044,0.7929612159864621,0.0,2194.814523972968,7.694308338212206,0,0.503002768011655,0.503002768011655
ENSG00000280032,11,118264593,118266817,2225,+,ENSG00000280032,,TEC,chromosome,TEC,ENSG00000280032.1,ENST00000624982,,,1813,0.8113453420354325,0.5940698520723136,0.055126791620729865,1471.7804504522746,7.294907356102006,0,-0.5023026167098867,0.5023026167098867
ENSG00000149564,11,124752583,124762290,9708,-,ENSG00000149564,ESAM,protein_coding,chromosome,endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474],ENSG00000149564.12,ENST00000278927,ESAM,90952,1813,1.4304651407473328,0.8880826549801669,0.055126791620729865,2594.8637653156616,7.861674597754962,0,-0.5004972672181666,0.5004972672181666
ENSG00000277224,6,26199516,26199988,473,+,ENSG00000277224,H2BC7,protein_coding,chromosome,H2B clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4752],ENSG00000277224.3,ENST00000356530,H2BC7,8343,1811,1.8859192105058926,1.0598434663721497,0.1653803748621785,3421.057447857689,8.137997242113004,0,0.5004298250465864,0.5004298250465864
ENSG00000088882,20,2794074,2800627,6554,-,ENSG00000088882,CPXM1,protein_coding,chromosome,"carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]",ENSG00000088882.8,ENST00000380605,CPXM1,56265,1813,0.7136028579487582,0.5385980885138537,0.055126791620729865,1294.4755843190474,7.166633153293534,0,0.5001124261092794,0.5001124261092794
ENSG00000255045,11,124744634,124746337,1704,-,ENSG00000255045,,lncRNA,chromosome,novel transcript,ENSG00000255045.1,ENST00000531241,,,1813,1.0715623818822768,0.7283030964349094,0.055126791620729865,1943.81416073445,7.572921704307393,0,-0.4990716834439185,0.4990716834439185
ENSG00000242673,11,131004128,131004429,302,-,ENSG00000242673,RN7SL167P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 167, pseudogene [Source:HGNC Symbol;Acc:HGNC:46183]",ENSG00000242673.3,ENST00000498381,RN7SL167P,,1813,0.2305772987093768,0.20748340781895877,0.055126791620729865,418.2672198588095,6.038508472868336,0,-0.49855695030211156,0.49855695030211156
ENSG00000239636,1,35569807,35577771,7965,-,ENSG00000239636,TFAP2E-AS1,lncRNA,chromosome,TFAP2E antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41274],ENSG00000239636.2,ENST00000444348,TFAP2E-AS1,,1814,0.9238571566450516,0.6543321065793963,0.0,1675.8768821541237,7.424688343596925,0,-0.495491543762201,0.495491543762201
ENSG00000279607,10,93071972,93073466,1495,+,ENSG00000279607,,lncRNA,chromosome,novel transcript,ENSG00000279607.1,ENST00000624651,,,1813,1.2827046072569708,0.825360971203019,0.055126791620729865,2326.826157564145,7.752690131477195,0,0.4949079101786395,0.4949079101786395
ENSG00000176281,14,19920607,19921578,972,+,ENSG00000176281,OR4K5,protein_coding,chromosome,olfactory receptor family 4 subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:14745],ENSG00000176281.5,ENST00000315915,OR4K5,79317,1813,0.3079843634343655,0.268487298402668,0.055126791620729865,558.683635269939,6.327371687074185,0,-0.4914544164320932,0.4914544164320932
ENSG00000255163,11,118208932,118209211,280,-,ENSG00000255163,HSPE1P18,processed_pseudogene,chromosome,heat shock protein family E (Hsp10) member 1 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:49337],ENSG00000255163.1,ENST00000517602,HSPE1P18,,1813,0.352542280369344,0.30198599215143596,0.055126791620729865,639.51169658999,6.462267382824988,0,-0.4913931026601427,0.4913931026601427
ENSG00000184785,X,134990991,134992473,1483,+,ENSG00000184785,SMIM10,protein_coding,chromosome,small integral membrane protein 10 [Source:HGNC Symbol;Acc:HGNC:41913],ENSG00000184785.6,ENST00000330288,SMIM10,644538,1813,1.0307714788186593,0.7084157596841578,0.055126791620729865,1869.819462577048,7.534131829142201,0,-0.491218342283286,0.491218342283286
ENSG00000207947,17,48037161,48037247,87,-,ENSG00000207947,MIR152,miRNA,chromosome,microRNA 152 [Source:HGNC Symbol;Acc:HGNC:31538],ENSG00000207947.3,ENST00000385212,MIR152,406943,1812,1.6420163490766506,0.9715423942250638,0.11025358324145973,2978.6176572250442,7.999550268323307,0,-0.49093646216719883,0.49093646216719883
ENSG00000148826,10,132783179,132786147,2969,-,ENSG00000148826,NKX6-2,protein_coding,chromosome,NK6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19321],ENSG00000148826.9,ENST00000368592,NKX6-2,84504,1813,1.020170186344185,0.7031817585296635,0.055126791620729865,1850.5887180283516,7.523799316045202,0,-0.4904230663481873,0.4904230663481873
ENSG00000270722,1,145465617,145465780,164,-,ENSG00000270722,RNVU1-31,snRNA,chromosome,"RNA, variant U1 small nuclear 31 [Source:HGNC Symbol;Acc:HGNC:54448]",ENSG00000270722.1,ENST00000605806,RNVU1-31,,1814,1.5221196787519107,0.9250996903232149,0.0,2761.125097255966,7.923755625215827,0,-0.4902226449597512,0.4902226449597512
