,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000283271,4,13051342,13051411,70,+,ENSG00000283271,U6,snRNA,chromosome,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],ENSG00000283271.1,ENST00000636425,U6,,1813,0.22511256707385313,0.20303273126378577,0.055126791620729865,408.3541966719696,6.014580787808429,0,-2.121951969428173,2.121951969428173
ENSG00000201315,3,36685040,36685369,330,+,ENSG00000201315,RN7SKP227,misc_RNA,chromosome,RN7SK pseudogene 227 [Source:HGNC Symbol;Acc:HGNC:45951],ENSG00000201315.1,ENST00000364445,RN7SKP227,,1813,0.33732121244341645,0.29066851791349924,0.055126791620729865,611.9006793723574,6.418202898946541,0,2.1148685742330904,2.1148685742330904
ENSG00000212382,16,27863251,27863356,106,+,ENSG00000212382,RNU6-159P,snRNA,chromosome,"RNA, U6 small nuclear 159, pseudogene [Source:HGNC Symbol;Acc:HGNC:47122]",ENSG00000212382.1,ENST00000391080,RNU6-159P,,1813,0.35764480268330806,0.3057514357805791,0.055126791620729865,648.7676720675208,6.476614871408787,0,2.1117017320114475,2.1117017320114475
ENSG00000213604,11,56205125,56205625,501,-,ENSG00000213604,,processed_pseudogene,chromosome,"N(alpha)-acetyltransferase 50, NatE catalytic subunit (NAA50) pseudogene",ENSG00000213604.4,ENST00000532142,,,1813,0.27084444365278904,0.23968159577366144,0.055126791620729865,491.31182078615933,6.199112297822951,0,-2.108927920673072,2.108927920673072
ENSG00000259987,16,34141256,34142006,751,-,ENSG00000259987,DUX4L46,processed_pseudogene,chromosome,double homeobox 4 like 46 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51784],ENSG00000259987.1,ENST00000566845,DUX4L46,,1813,0.35544280670185435,0.3041281955598495,0.055126791620729865,644.7732513571638,6.470448438075169,0,2.1055930320169365,2.1055930320169365
ENSG00000259757,5,2736662,2737759,1098,-,ENSG00000259757,,lncRNA,chromosome,novel transcript,ENSG00000259757.1,ENST00000560688,,,1813,0.47788942587524835,0.39061500638178265,0.055126791620729865,866.8914185377005,6.766066612984886,0,2.0622832132823263,2.0622832132823263
ENSG00000207701,8,9741672,9741768,97,+,ENSG00000207701,MIR597,miRNA,chromosome,microRNA 597 [Source:HGNC Symbol;Acc:HGNC:32853],ENSG00000207701.1,ENST00000384968,MIR597,693182,1813,0.33304339319122933,0.2874645936984131,0.055126791620729865,604.14071524889,6.405461018174883,0,2.0563895086362747,2.0563895086362747
ENSG00000131845,19,57351271,57359898,8628,+,ENSG00000131845,ZNF304,protein_coding,chromosome,zinc finger protein 304 [Source:HGNC Symbol;Acc:HGNC:13505],ENSG00000131845.15,ENST00000282286,ZNF304,57343,1813,1.5184504246808401,0.9236438015471862,0.055126791620729865,2754.469070371044,7.921342968571867,0,2.034091210737348,2.034091210737348
ENSG00000252423,7,69401202,69401303,102,-,ENSG00000252423,RNU6-229P,snRNA,chromosome,"RNA, U6 small nuclear 229, pseudogene [Source:HGNC Symbol;Acc:HGNC:47192]",ENSG00000252423.1,ENST00000516614,RNU6-229P,,1813,0.27196931932681906,0.24056634460095225,0.055126791620729865,493.3523452588498,6.203248512458216,0,2.0311598246913953,2.0311598246913953
ENSG00000253240,14,106392774,106393231,458,-,ENSG00000253240,IGHV3-36,IG_V_pseudogene,chromosome,immunoglobulin heavy variable 3-36 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5599],ENSG00000253240.1,ENST00000520848,IGHV3-36,,1813,0.3559225367349489,0.3044820615847744,0.055126791620729865,645.6434816371973,6.47179510960817,0,-2.0082975044232994,2.0082975044232994
ENSG00000222477,11,65147584,65147778,195,+,ENSG00000222477,RNU2-23P,snRNA,chromosome,"RNA, U2 small nuclear 23, pseudogene [Source:HGNC Symbol;Acc:HGNC:48516]",ENSG00000222477.1,ENST00000410545,RNU2-23P,,1813,0.29877276973415595,0.2614197953154644,0.055126791620729865,541.9738042977589,6.297061076224662,0,1.9557745585518,1.9557745585518
ENSG00000258540,15,91676771,91677060,290,+,ENSG00000258540,,processed_pseudogene,chromosome,destrin (actin depolymerizing factor) (DSTN) pseudogene,ENSG00000258540.1,ENST00000556576,,,1813,0.26047178069663646,0.23148608000660978,0.055126791620729865,472.49581018369855,6.1601430639781105,0,1.9323016176430983,1.9323016176430983
ENSG00000271322,X,98348451,98348748,298,-,ENSG00000271322,,processed_pseudogene,chromosome,"scavenger receptor class B, member 1 (SCARB1) pseudogene",ENSG00000271322.1,ENST00000603879,,,1813,0.2705155692291494,0.2394227781139765,0.055126791620729865,490.71524258167693,6.19789977369677,0,1.9307337383018603,1.9307337383018603
ENSG00000258368,12,37575587,37576384,798,+,ENSG00000258368,ZNF970P,unprocessed_pseudogene,chromosome,"zinc finger protein 970, pseudogene [Source:HGNC Symbol;Acc:HGNC:44511]",ENSG00000258368.2,ENST00000547456,ZNF970P,,1813,0.21120737479008525,0.19161769251184105,0.055126791620729865,383.13017786921466,5.950981500006306,0,1.9221862469769637,1.9221862469769637
ENSG00000221673,1,219962652,219962865,214,+,ENSG00000221673,U3,snoRNA,chromosome,Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012],ENSG00000221673.2,ENST00000408746,U3,,1814,0.22505438733853067,0.2029852408385079,0.0,408.24865863209465,6.014322938621181,0,-1.8872945838220412,1.8872945838220412
ENSG00000274544,11,62854621,62854695,75,-,ENSG00000274544,SNORD28,snoRNA,chromosome,"small nucleolar RNA, C/D box 28 [Source:HGNC Symbol;Acc:HGNC:10150]",ENSG00000274544.1,ENST00000384706,SNORD28,9300,1813,1.4308840371414133,0.8882549924855749,0.055126791620729865,2595.623643374524,7.861967281397494,0,-1.8701689666784418,1.8701689666784418
ENSG00000238987,6,14156462,14156523,62,+,ENSG00000238987,RNU7-133P,snRNA,chromosome,"RNA, U7 small nuclear 133 pseudogene [Source:HGNC Symbol;Acc:HGNC:45667]",ENSG00000238987.1,ENST00000459188,RNU7-133P,,1813,0.24849812209455416,0.2219413266072478,0.055126791620729865,450.77559347952126,6.11318558194508,0,-1.8561973558875844,1.8561973558875844
ENSG00000201954,10,76260800,76260903,104,-,ENSG00000201954,RNU6-673P,snRNA,chromosome,"RNA, U6 small nuclear 673, pseudogene [Source:HGNC Symbol;Acc:HGNC:47636]",ENSG00000201954.1,ENST00000365084,RNU6-673P,,1812,0.41940743741372666,0.3502394869243305,0.11025358324145973,760.8050914685001,6.635690737493553,0,1.854088324571674,1.854088324571674
ENSG00000252287,13,19088487,19088581,95,+,ENSG00000252287,RNA5SP24,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:42600]",ENSG00000252287.1,ENST00000516478,RNA5SP24,,1813,0.301432631802331,0.26346568214761606,0.055126791620729865,546.7987940894284,6.305908055456398,0,-1.8436720863898817,1.8436720863898817
ENSG00000253345,14,106263362,106263626,265,-,ENSG00000253345,IGHVII-22-1,IG_V_pseudogene,chromosome,immunoglobulin heavy variable (II)-22-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5673],ENSG00000253345.1,ENST00000517888,IGHVII-22-1,,1813,0.47314986157951205,0.3874028713275019,0.055126791620729865,858.2938489052349,6.756110946031291,0,-1.8412460764266434,1.8412460764266434
ENSG00000273727,1,120354987,120355148,162,+,ENSG00000273727,U1,snRNA,chromosome,U1 spliceosomal RNA [Source:RFAM;Acc:RF00003],ENSG00000273727.1,ENST00000614085,U1,,1814,0.8252602367980754,0.6017225723744768,0.0,1497.0220695517087,7.311900896646683,0,-1.8293119082257685,1.8293119082257685
ENSG00000202112,8,95599114,95599219,106,+,ENSG00000202112,RNU6-690P,snRNA,chromosome,"RNA, U6 small nuclear 690, pseudogene [Source:HGNC Symbol;Acc:HGNC:47653]",ENSG00000202112.1,ENST00000365242,RNU6-690P,,1813,0.33585655770427336,0.289572702362387,0.055126791620729865,609.2437956755518,6.413858542364446,0,1.796281598936536,1.796281598936536
ENSG00000253073,5,83685866,83686018,153,+,ENSG00000253073,RN7SKP295,misc_RNA,chromosome,RN7SK pseudogene 295 [Source:HGNC Symbol;Acc:HGNC:46019],ENSG00000253073.1,ENST00000517264,RN7SKP295,,1813,0.23775751370907897,0.21330128569871934,0.055126791620729865,431.2921298682692,6.069101586252882,0,1.7678522804789742,1.7678522804789742
ENSG00000274154,4,83369416,83369523,108,-,ENSG00000274154,,processed_pseudogene,chromosome,ribosomal protein S23 (RPS23) pseudogene,ENSG00000274154.1,ENST00000615297,,,1813,0.37456485605009854,0.318137212704665,0.055126791620729865,679.4606488748788,6.522769993637532,0,1.7601313584833,1.7601313584833
ENSG00000269136,19,21800480,21801266,787,+,ENSG00000269136,BRI3BPP1,processed_pseudogene,chromosome,BRI3 binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51482],ENSG00000269136.1,ENST00000594224,BRI3BPP1,641367,1813,0.3706610139993346,0.31529311544852767,0.055126791620729865,672.3790793947929,6.512308439114581,0,-1.7524436049510137,1.7524436049510137
ENSG00000231549,X,74173890,74174066,177,+,ENSG00000231549,ATP5MKP1,processed_pseudogene,chromosome,ATP5MK pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31716],ENSG00000231549.1,ENST00000425964,ATP5MKP1,,1813,0.300902029749763,0.26305789288994663,0.055126791620729865,545.83628196607,6.304149455914919,0,-1.7477280629249838,1.7477280629249838
ENSG00000222448,5,179845832,179846152,321,+,ENSG00000222448,RN7SKP150,misc_RNA,chromosome,RN7SK pseudogene 150 [Source:HGNC Symbol;Acc:HGNC:45874],ENSG00000222448.1,ENST00000410516,RN7SKP150,,1813,0.4583193602906761,0.3772846495806001,0.055126791620729865,831.3913195672865,6.724302666266267,0,1.7410133654522557,1.7410133654522557
ENSG00000211771,7,142797456,142797502,47,+,ENSG00000211771,TRBJ2-7,TR_J_gene,chromosome,T cell receptor beta joining 2-7 [Source:HGNC Symbol;Acc:HGNC:12175],ENSG00000211771.1,ENST00000390419,TRBJ2-7,,1808,1.7410166480816145,1.0083288910277106,0.3307607497243681,3158.2041996200487,8.058075439301781,0,-1.73734032963269,1.73734032963269
ENSG00000220483,6,65788417,65789287,871,+,ENSG00000220483,SLC25A51P1,processed_pseudogene,chromosome,SLC25A51 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23325],ENSG00000220483.4,ENST00000468432,SLC25A51P1,,1813,0.2581826122694746,0.22966830852998707,0.055126791620729865,468.3432586568269,6.151334395532576,0,1.736562736007372,1.736562736007372
ENSG00000281720,4,190067935,190069209,1275,+,ENSG00000281720,DUX4L8,unprocessed_pseudogene,chromosome,double homeobox 4 like 8 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:38670],ENSG00000281720.1,ENST00000629013,DUX4L8,,1812,0.19834646197093184,0.18094265819253483,0.11025358324145973,359.80048201527035,5.888325124150077,0,-1.7235697836969082,1.7235697836969082
ENSG00000276764,5,18958147,18958413,267,-,ENSG00000276764,Metazoa_SRP,misc_RNA,chromosome,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017],ENSG00000276764.1,ENST00000622625,Metazoa_SRP,,1813,0.265497058446851,0.23546497658062548,0.055126791620729865,481.6116640225877,6.1792123220297945,0,1.7226162740749213,1.7226162740749213
ENSG00000261102,15,66414933,66415198,266,-,ENSG00000261102,ATP5MFP6,processed_pseudogene,chromosome,ATP synthase membrane subunit f pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:33612],ENSG00000261102.2,ENST00000565203,ATP5MFP6,,1813,0.39186913069194906,0.33064754218500403,0.055126791620729865,710.8506030751956,6.567868062253602,0,1.7098991238672958,1.7098991238672958
ENSG00000254329,14,106637718,106637973,256,-,ENSG00000254329,IGHVII-60-1,IG_V_pseudogene,chromosome,immunoglobulin heavy variable (II)-60-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5686],ENSG00000254329.1,ENST00000519079,IGHVII-60-1,,1813,0.33559107802183935,0.28937394893764634,0.055126791620729865,608.7622155316166,6.413069070567547,0,-1.7085156044162038,1.7085156044162038
ENSG00000232403,2,63108118,63108429,312,-,ENSG00000232403,RPL27P5,processed_pseudogene,chromosome,ribosomal protein L27 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36120],ENSG00000232403.1,ENST00000428700,RPL27P5,,1814,0.34378704553420036,0.2954917812834618,0.0,623.6297005990394,6.4371589951098,0,1.7032383008651653,1.7032383008651653
ENSG00000261159,3,128859716,128860526,811,-,ENSG00000261159,,lncRNA,chromosome,novel transcript,ENSG00000261159.1,ENST00000567253,,,1813,0.47428876586850427,0.38817568086800863,0.055126791620729865,860.3598212854668,6.75851232802795,0,1.6915039282345397,1.6915039282345397
ENSG00000265612,14,105857513,105857572,60,-,ENSG00000265612,MIR4539,miRNA,chromosome,microRNA 4539 [Source:HGNC Symbol;Acc:HGNC:41546],ENSG00000265612.1,ENST00000579784,MIR4539,100616374,1809,0.29287159982684235,0.2568657907805092,0.2756339581036382,531.269082085892,6.277149154865815,0,1.6906264002870222,1.6906264002870222
ENSG00000237175,13,22099163,22099544,382,-,ENSG00000237175,NME1P1,processed_pseudogene,chromosome,NME/NM23 nucleoside diphosphate kinase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39904],ENSG00000237175.1,ENST00000420914,NME1P1,,1813,0.2613260442328379,0.23216358361965353,0.055126791620729865,474.0454442383679,6.163410471539134,0,-1.6778300096002636,1.6778300096002636
ENSG00000222546,8,3700492,3700628,137,+,ENSG00000222546,RNA5SP251,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 251 [Source:HGNC Symbol;Acc:HGNC:43151]",ENSG00000222546.1,ENST00000410614,RNA5SP251,,1813,0.24980668240189208,0.22298888527554828,0.055126791620729865,453.1493218770322,6.118426046777521,0,-1.668232502959711,1.668232502959711
ENSG00000199095,19,53787890,53787956,67,+,ENSG00000199095,MIR372,miRNA,chromosome,microRNA 372 [Source:HGNC Symbol;Acc:HGNC:31786],ENSG00000199095.1,ENST00000362225,MIR372,442917,1813,0.3022474258847591,0.2640915609737187,0.055126791620729865,548.276830554953,6.308602559511685,0,1.6530561515362376,1.6530561515362376
ENSG00000253294,14,106440950,106441007,58,-,ENSG00000253294,IGHVII-40-1,IG_V_pseudogene,chromosome,immunoglobulin heavy variable (II)-40-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5679],ENSG00000253294.1,ENST00000517316,IGHVII-40-1,,1813,0.3352324582745956,0.2891054027424183,0.055126791620729865,608.1116793101164,6.412001632359176,0,-1.6522614908187536,1.6522614908187536
ENSG00000266078,2,60387362,60387445,84,-,ENSG00000266078,MIR4432,miRNA,chromosome,microRNA 4432 [Source:HGNC Symbol;Acc:HGNC:41649],ENSG00000266078.1,ENST00000581823,MIR4432,100616473,1814,0.2596967616131515,0.23087102661243758,0.0,471.0899255662569,6.157169487706367,0,1.649939394018717,1.649939394018717
ENSG00000223128,20,21424758,21425041,284,-,ENSG00000223128,RN7SKP140,misc_RNA,chromosome,RN7SK pseudogene 140 [Source:HGNC Symbol;Acc:HGNC:45864],ENSG00000223128.1,ENST00000411196,RN7SKP140,,1813,0.4741640344039603,0.38809107278840377,0.055126791620729865,860.133558408784,6.758249612500969,0,1.6228070710632836,1.6228070710632836
ENSG00000226977,13,95809310,95809607,298,-,ENSG00000226977,HMGN1P24,processed_pseudogene,chromosome,high mobility group nucleosome binding domain 1 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:39368],ENSG00000226977.1,ENST00000412282,HMGN1P24,,1813,0.4900123416550968,0.39878440291306183,0.055126791620729865,888.8823877623455,6.791089305412158,0,1.618321895900114,1.618321895900114
ENSG00000216098,X,145997198,145997274,77,-,ENSG00000216098,MIR892B,miRNA,chromosome,microRNA 892b [Source:HGNC Symbol;Acc:HGNC:33649],ENSG00000216098.1,ENST00000401279,MIR892B,100126307,1813,0.28822318451255635,0.25326389257198695,0.055126791620729865,522.8368567057772,6.261180293679461,0,1.6008524983922157,1.6008524983922157
ENSG00000206106,21,30590105,30590397,293,-,ENSG00000206106,KRTAP22-2,protein_coding,chromosome,keratin associated protein 22-2 [Source:HGNC Symbol;Acc:HGNC:37091],ENSG00000206106.2,ENST00000382830,KRTAP22-2,100288287,1813,0.24954251905116176,0.22277749956637216,0.055126791620729865,452.67012955880745,6.117370347074299,0,1.5966232869585553,1.5966232869585553
ENSG00000222207,16,35734639,35734748,110,+,ENSG00000222207,RNA5SP407,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 407 [Source:HGNC Symbol;Acc:HGNC:43307]",ENSG00000222207.1,ENST00000410275,RNA5SP407,,1809,0.2998965309885325,0.2622846697526331,0.2756339581036382,544.0123072131979,6.3008083764508385,0,1.5948374682168756,1.5948374682168756
ENSG00000212292,1,154295503,154295601,99,+,ENSG00000212292,RNU6-239P,snRNA,chromosome,"RNA, U6 small nuclear 239, pseudogene [Source:HGNC Symbol;Acc:HGNC:47202]",ENSG00000212292.1,ENST00000390990,RNU6-239P,,1814,0.4118254189517623,0.34488349045786876,0.0,747.0513099784968,6.6174715718498005,0,-1.5854254590523735,1.5854254590523735
ENSG00000222583,3,192093122,192093436,315,+,ENSG00000222583,RN7SKP222,misc_RNA,chromosome,RN7SK pseudogene 222 [Source:HGNC Symbol;Acc:HGNC:45946],ENSG00000222583.1,ENST00000410651,RN7SKP222,,1813,0.27688405424678286,0.2444227775067785,0.055126791620729865,502.2676744036641,6.221122184427112,0,-1.5828817999020233,1.5828817999020233
ENSG00000252273,21,16035413,16035509,97,-,ENSG00000252273,RNU6-426P,snRNA,chromosome,"RNA, U6 small nuclear 426, pseudogene [Source:HGNC Symbol;Acc:HGNC:47389]",ENSG00000252273.1,ENST00000516464,RNU6-426P,,1812,0.2777415218978406,0.24509408346352338,0.11025358324145973,503.82312072268286,6.224208111926715,0,-1.5694505552160538,1.5694505552160538
ENSG00000276014,17,36110150,36110447,298,+,ENSG00000276014,RN7SL301P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 301, pseudogene [Source:HGNC Symbol;Acc:HGNC:46317]",ENSG00000276014.1,ENST00000618767,RN7SL301P,,1812,0.3260403475233107,0.28219731929721226,0.11025358324145973,591.4371904072856,6.384244859638651,0,-1.5673804489194851,1.5673804489194851
ENSG00000238295,2,177345858,177345961,104,-,ENSG00000238295,,snoRNA,chromosome,,ENSG00000238295.1,ENST00000459157,,,1813,0.24015447722787478,0.21523595026727627,0.055126791620729865,435.64022169136484,6.079109564681054,0,-1.5405453596056244,1.5405453596056244
ENSG00000249943,4,170814339,170814548,210,-,ENSG00000249943,,processed_pseudogene,chromosome,myeloid cell leukemia sequence 1 (BCL2-related) (MCL1) pseudogene,ENSG00000249943.1,ENST00000515331,,,1813,0.2737256744712967,0.2419462078032878,0.055126791620729865,496.53837349093226,6.209672686269168,0,1.5330373453772148,1.5330373453772148
ENSG00000232142,10,70198988,70199239,252,-,ENSG00000232142,RPS25P9,processed_pseudogene,chromosome,ribosomal protein S25 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36936],ENSG00000232142.1,ENST00000435591,RPS25P9,,1813,0.6284428084496037,0.48762422595848065,0.055126791620729865,1139.995254527581,7.039656190806609,0,-1.5154359054804953,1.5154359054804953
ENSG00000226565,1,207150205,207150281,77,-,ENSG00000226565,,processed_pseudogene,chromosome,signal recognition particle 72kDa (SRP72) pseudogene,ENSG00000226565.2,ENST00000423510,,,1813,0.24473959761283703,0.21892634949606618,0.055126791620729865,443.9576300696864,6.0979790643066165,0,1.5006254568283315,1.5006254568283315
ENSG00000258816,12,56855694,56855886,193,+,ENSG00000258816,,unprocessed_pseudogene,chromosome,novel retinol dehydrogenase pseudogene,ENSG00000258816.1,ENST00000553271,,,1813,0.2959220439263492,0.2592224448295242,0.055126791620729865,536.8025876823974,6.2874915554304724,0,-1.4929047654059908,1.4929047654059908
ENSG00000222883,3,75964980,75965069,90,-,ENSG00000222883,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000222883.1,ENST00000410951,Y_RNA,,1813,0.21227887661385614,0.19250195739510137,0.055126791620729865,385.07388217753504,5.9560287557543194,0,-1.4920360975432312,1.4920360975432312
ENSG00000225813,2,161281902,161282618,717,+,ENSG00000225813,,processed_pseudogene,chromosome,novel pseudogene,ENSG00000225813.1,ENST00000429684,,,1813,0.3622188563212718,0.3091148822790255,0.055126791620729865,657.0650053667871,6.489303718796415,0,1.487946087796789,1.487946087796789
ENSG00000201161,13,109915096,109915420,325,+,ENSG00000201161,RN7SKP10,misc_RNA,chromosome,RN7SK pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:42628],ENSG00000201161.1,ENST00000364291,RN7SKP10,,1813,0.2537023726166543,0.22610107162960003,0.055126791620729865,460.2161039266109,6.133866705232422,0,1.472490451069252,1.472490451069252
ENSG00000212280,8,17748118,17748230,113,+,ENSG00000212280,RNA5SP256,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 256 [Source:HGNC Symbol;Acc:HGNC:43156]",ENSG00000212280.1,ENST00000390978,RNA5SP256,,1813,0.48392063028153764,0.39468765967711006,0.055126791620729865,877.8320233307093,6.778593779685764,0,-1.4720653241985053,1.4720653241985053
ENSG00000230617,7,83424880,83425002,123,+,ENSG00000230617,,processed_pseudogene,chromosome,"pseudogene similar to part of proteasome (prosome, macropain) subunit, beta type, 5 PSMB5",ENSG00000230617.1,ENST00000420181,,,1813,0.26262237105295916,0.2331908050369051,0.055126791620729865,476.39698109006787,6.168348390235946,0,1.4596968109261672,1.4596968109261672
ENSG00000252268,16,35751828,35751935,108,+,ENSG00000252268,RNA5SP417,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 417 [Source:HGNC Symbol;Acc:HGNC:43317]",ENSG00000252268.1,ENST00000516459,RNA5SP417,,1812,0.32929429295683715,0.2846481946126879,0.11025358324145973,597.3398474237026,6.394158899254119,0,-1.4596083299668887,1.4596083299668887
ENSG00000188512,8,33969567,33969879,313,-,ENSG00000188512,,processed_pseudogene,chromosome,"cytochrome c, somatic (CYCS) pseudogene",ENSG00000188512.6,ENST00000523393,,,1813,0.24874229981309534,0.22213688464577486,0.055126791620729865,451.21853186095495,6.114165540563094,0,-1.4493136891350638,1.4493136891350638
ENSG00000251220,4,23514940,23515284,345,-,ENSG00000251220,RFPL4AP3,processed_pseudogene,chromosome,ret finger protein like 4A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:45139],ENSG00000251220.2,ENST00000515267,RFPL4AP3,,1813,0.2535059611855454,0.2259443942375679,0.055126791620729865,459.85981359057934,6.1330939047568975,0,-1.4483785551090353,1.4483785551090353
ENSG00000275923,20,55504906,55505215,310,-,ENSG00000275923,,lncRNA,chromosome,novel transcript,ENSG00000275923.1,ENST00000622780,,,1813,0.30010279471452866,0.26244333419872723,0.055126791620729865,544.386469612155,6.3014946619118914,0,1.4423597274080082,1.4423597274080082
ENSG00000283699,10,12653138,12653197,60,-,ENSG00000283699,MIR4481,miRNA,chromosome,microRNA 4481 [Source:HGNC Symbol;Acc:HGNC:41781],ENSG00000283699.1,ENST00000637781,MIR4481,100616320,1813,0.3035250229729403,0.26507215096431036,0.055126791620729865,550.5943916729137,6.312812978486954,0,-1.4412159290578763,1.4412159290578763
ENSG00000200555,5,180444509,180444612,104,+,ENSG00000200555,RNU6-525P,snRNA,chromosome,"RNA, U6 small nuclear 525, pseudogene [Source:HGNC Symbol;Acc:HGNC:47488]",ENSG00000200555.1,ENST00000363685,RNU6-525P,,1813,0.32597410633874274,0.2821473639249968,0.055126791620729865,591.3170288984793,6.384042013331357,0,-1.4248100431640434,1.4248100431640434
ENSG00000188712,9,104722335,104723271,937,+,ENSG00000188712,OR13D3P,unprocessed_pseudogene,chromosome,olfactory receptor family 13 subfamily D member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15106],ENSG00000188712.4,ENST00000412501,OR13D3P,,1813,0.2512408050912268,0.22413570304185224,0.055126791620729865,455.7508204354855,6.124137991502776,0,1.418993109845983,1.418993109845983
ENSG00000232301,7,101299558,101301346,1789,+,ENSG00000232301,LNCPRESS1,lncRNA,chromosome,lncRNA p53 regulated and ESC associated 1 [Source:HGNC Symbol;Acc:HGNC:52746],ENSG00000232301.3,ENST00000429254,LNCPRESS1,101927721,1813,0.8794168803887921,0.6309615587232309,0.055126791620729865,1595.262221025269,7.375420063402183,0,-1.409904914695358,1.409904914695358
ENSG00000277598,9,60546920,60547154,235,-,ENSG00000277598,,processed_pseudogene,chromosome,lymphocyte-specific protein 1 (LSP1) pseudogene,ENSG00000277598.1,ENST00000610784,,,1812,0.27053950549808237,0.23944161774415354,0.11025358324145973,490.75866297352144,6.197988073735292,0,-1.4048852225967465,1.4048852225967465
ENSG00000273700,12,111304142,111304209,68,+,ENSG00000273700,MIR6760,miRNA,chromosome,microRNA 6760 [Source:HGNC Symbol;Acc:HGNC:49955],ENSG00000273700.1,ENST00000617342,MIR6760,102465455,1812,0.5900000018838011,0.4637340174169207,0.11025358324145973,1070.260003417215,6.9765908079474706,0,1.3893249812696182,1.3893249812696182
ENSG00000273596,7,116954480,116954679,200,+,ENSG00000273596,,misc_RNA,chromosome,,ENSG00000273596.1,ENST00000615322,,,1813,1.8286737474893509,1.0398079613457574,0.055126791620729865,3317.2141779456824,8.107182018982263,0,1.3698246018416185,1.3698246018416185
ENSG00000252820,7,138175045,138175136,92,+,ENSG00000252820,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000252820.1,ENST00000517011,Y_RNA,,1813,0.30111249548465197,0.2632196642661683,0.055126791620729865,546.2180668091587,6.3048473825929,0,1.3602761353713058,1.3602761353713058
ENSG00000251137,3,139081654,139082377,724,-,ENSG00000251137,RPL7L1P7,processed_pseudogene,chromosome,ribosomal protein L7 like 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39489],ENSG00000251137.1,ENST00000509986,RPL7L1P7,,1813,0.27650709896101056,0.2441275189538245,0.055126791620729865,501.5838775152732,6.21976254643197,0,1.3280684497338342,1.3280684497338342
ENSG00000269316,19,22609606,22610601,996,+,ENSG00000269316,RAD54L2P1,processed_pseudogene,chromosome,RAD54L2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54570],ENSG00000269316.1,ENST00000597392,RAD54L2P1,,1813,0.3173734350686405,0.2756399323548642,0.055126791620729865,575.7154112145139,6.357348923369069,0,-1.3215881613086737,1.3215881613086737
ENSG00000280444,12,124623391,124623987,597,+,ENSG00000280444,,TEC,chromosome,novel transcript,ENSG00000280444.1,ENST00000624789,,,1813,0.40726089769466634,0.34164518929695775,0.055126791620729865,738.7712684181247,6.6063410416857105,0,-1.3156157782595619,1.3156157782595619
ENSG00000222931,14,23791930,23792236,307,+,ENSG00000222931,RN7SKP205,misc_RNA,chromosome,RN7SK pseudogene 205 [Source:HGNC Symbol;Acc:HGNC:45929],ENSG00000222931.1,ENST00000410999,RN7SKP205,,1813,0.303883615993107,0.2653472079822772,0.055126791620729865,551.2448794114961,6.313991570028169,0,1.313157276749959,1.313157276749959
ENSG00000212383,12,56861375,56861508,134,+,ENSG00000212383,,snoRNA,chromosome,,ENSG00000212383.1,ENST00000391081,,,1813,0.36162583796604525,0.30867945483645515,0.055126791620729865,655.9892700704061,6.487667686647146,0,-1.3083256804092658,1.3083256804092658
