,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000284289,22,37967563,37967624,62,+,ENSG00000284289,MIR6820,miRNA,chromosome,microRNA 6820 [Source:HGNC Symbol;Acc:HGNC:50095],ENSG00000284289.1,ENST00000611508,MIR6820,102465492,1813,0.6999884782380221,0.5306214735321572,0.055126791620729865,1269.7790995237722,7.147385455552348,0,-0.5814131216107299,0.5814131216107299
ENSG00000166886,12,57089043,57095476,6434,+,ENSG00000166886,NAB2,protein_coding,chromosome,NGFI-A binding protein 2 [Source:HGNC Symbol;Acc:HGNC:7627],ENSG00000166886.13,ENST00000300131,NAB2,4665,1813,1.8039631086116992,1.0310338123852583,0.055126791620729865,3272.3890790216224,8.093581142786393,0,-0.5811632398563857,0.5811632398563857
ENSG00000207483,10,28667919,28668025,107,+,ENSG00000207483,RNU6-1067P,snRNA,chromosome,"RNA, U6 small nuclear 1067, pseudogene [Source:HGNC Symbol;Acc:HGNC:48030]",ENSG00000207483.1,ENST00000384752,RNU6-1067P,,1813,0.48765717362022704,0.3972025157936805,0.055126791620729865,884.6101129470918,6.786276800646178,0,-0.5804604927405183,0.5804604927405183
ENSG00000117122,1,16974502,16980632,6131,-,ENSG00000117122,MFAP2,protein_coding,chromosome,microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033],ENSG00000117122.14,ENST00000375535,MFAP2,4237,1814,0.8771547188327804,0.629757182994083,0.0,1591.1586599626637,7.372846022219091,0,-0.5799203468218141,0.5799203468218141
ENSG00000207581,9,128244721,128244830,110,-,ENSG00000207581,MIR199B,miRNA,chromosome,microRNA 199b [Source:HGNC Symbol;Acc:HGNC:31573],ENSG00000207581.1,ENST00000384849,MIR199B,406978,1812,1.1557871735494525,0.7681559346072016,0.11025358324145973,2096.597932818707,7.6485481275106215,0,-0.5790927176665039,0.5790927176665039
ENSG00000208012,X,53557192,53557274,83,-,ENSG00000208012,MIRLET7F2,miRNA,chromosome,microRNA let-7f-2 [Source:HGNC Symbol;Acc:HGNC:31484],ENSG00000208012.1,ENST00000385277,MIRLET7F2,406889,1813,0.44607272120800734,0.36885141376385294,0.055126791620729865,809.1759162713253,6.697251404668079,0,-0.5786143523042663,0.5786143523042663
ENSG00000184371,1,109910242,109930992,20751,+,ENSG00000184371,CSF1,protein_coding,chromosome,colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432],ENSG00000184371.14,ENST00000329608,CSF1,1435,1814,1.3858915266671117,0.8695728602227935,0.0,2514.0072293741405,7.830030957032348,0,0.5783430950657065,0.5783430950657065
ENSG00000207475,1,155919909,155920045,137,-,ENSG00000207475,SNORA80E,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 80E [Source:HGNC Symbol;Acc:HGNC:32635]",ENSG00000207475.1,ENST00000384744,SNORA80E,677823,1813,0.5763000392550743,0.45508035355366094,0.055126791620729865,1045.408271208705,6.9531188851142645,0,-0.577351808455305,0.577351808455305
ENSG00000234369,10,63222155,63223045,891,+,ENSG00000234369,TATDN1P1,processed_pseudogene,chromosome,TatD DNase domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45058],ENSG00000234369.1,ENST00000414123,TATDN1P1,,1813,0.3659566509470381,0.3118550263456683,0.055126791620729865,663.8453648179271,6.499554479507227,0,-0.5768654537884538,0.5768654537884538
ENSG00000212428,15,25159221,25159279,59,+,ENSG00000212428,SNORD115,snoRNA,chromosome,Small nucleolar RNA SNORD115 [Source:RFAM;Acc:RF00105],ENSG00000212428.1,ENST00000391126,SNORD115,,1813,0.2342824982773182,0.21048982819489853,0.055126791620729865,424.9884518750552,6.0544122376274165,0,0.5753225101799108,0.5753225101799108
ENSG00000287892,15,101058647,101063904,5258,-,ENSG00000287892,,lncRNA,chromosome,"novel transcript, antisense to LRRK1",ENSG00000287892.1,ENST00000660891,,,1813,0.42695996244295387,0.3555462809482897,0.055126791620729865,774.5053718715183,6.6535149095707045,0,0.5748020363372588,0.5748020363372588
ENSG00000143537,1,155050566,155062775,12210,+,ENSG00000143537,ADAM15,protein_coding,chromosome,ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193],ENSG00000143537.14,ENST00000356955,ADAM15,8751,1814,1.4748104249832124,0.906163797120654,0.0,2675.3061109195473,7.892192805931483,0,0.571066306915613,0.571066306915613
ENSG00000244131,12,8742428,8743072,645,+,ENSG00000244131,RPSAP51,processed_pseudogene,chromosome,ribosomal protein SA pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:36224],ENSG00000244131.2,ENST00000497462,RPSAP51,,1813,0.4731422185383753,0.38739768308347927,0.055126791620729865,858.2799844286128,6.756094811168356,0,-0.5706893988053179,0.5706893988053179
ENSG00000284284,15,50360329,50360410,82,+,ENSG00000284284,MIR4712,miRNA,chromosome,microRNA 4712 [Source:HGNC Symbol;Acc:HGNC:41732],ENSG00000284284.1,ENST00000583750,MIR4712,100616396,1811,0.3456540840866397,0.2968802027155598,0.1653803748621785,627.0165085331645,6.442566453595881,0,-0.5706399682292088,0.5706399682292088
ENSG00000252696,13,90135712,90135841,130,-,ENSG00000252696,RNA5SP34,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:42610]",ENSG00000252696.1,ENST00000516887,RNA5SP34,,1813,0.2571784707313319,0.22886990101842136,0.055126791620729865,466.521745906636,6.147445862955251,0,-0.5702474297610293,0.5702474297610293
ENSG00000211580,19,46018932,46019049,118,+,ENSG00000211580,MIR769,miRNA,chromosome,microRNA 769 [Source:HGNC Symbol;Acc:HGNC:33138],ENSG00000211580.1,ENST00000390225,MIR769,768217,1811,0.26255771517308624,0.23313959611106275,0.1653803748621785,476.2796953239784,6.168102682407155,0,0.5688953183565919,0.5688953183565919
ENSG00000283330,19,53734877,53734963,87,+,ENSG00000283330,MIR518D,miRNA,chromosome,microRNA 518d [Source:HGNC Symbol;Acc:HGNC:32121],ENSG00000283330.1,ENST00000385014,MIR518D,574489,1813,0.2648047744636859,0.23491778178241238,0.055126791620729865,480.35586087712625,6.176606832065766,0,-0.5688260508726505,0.5688260508726505
ENSG00000211871,14,22525650,22525715,66,+,ENSG00000211871,TRAJ18,TR_J_gene,chromosome,T cell receptor alpha joining 18 [Source:HGNC Symbol;Acc:HGNC:12046],ENSG00000211871.1,ENST00000390519,TRAJ18,,1811,0.3926526381822111,0.33121030130558127,0.1653803748621785,712.2718856625308,6.569862674042804,0,0.5685229320665827,0.5685229320665827
ENSG00000287779,10,104313308,104313479,172,-,ENSG00000287779,,transcribed_unprocessed_pseudogene,chromosome,"inositol 1,4,5-triphosphate receptor interacting protein (ITPRIP) pseudogene",ENSG00000287779.1,ENST00000662565,,,1813,0.6370278651367637,0.49288232031911705,0.055126791620729865,1155.5685473580893,7.053212751301171,0,-0.5655328457142398,0.5655328457142398
ENSG00000206977,6,41832854,41832993,140,+,ENSG00000206977,,snoRNA,chromosome,,ENSG00000206977.1,ENST00000384250,,,1813,0.22180326501837808,0.20032785353179072,0.055126791620729865,402.35112274333784,5.999807454925255,0,0.5647226612370803,0.5647226612370803
ENSG00000288851,6,24720322,24720639,318,+,ENSG00000288851,,lncRNA,chromosome,novel transcript,ENSG00000288851.1,ENST00000689490,,,1810,2.4610217230825424,1.2415638411670384,0.22050716648290836,4464.293405671732,8.404090203508128,0,0.5638345131026616,0.5638345131026616
ENSG00000206980,1,151747597,151747700,104,-,ENSG00000206980,RNU6-662P,snRNA,chromosome,"RNA, U6 small nuclear 662, pseudogene [Source:HGNC Symbol;Acc:HGNC:47625]",ENSG00000206980.1,ENST00000384253,RNU6-662P,,1814,0.2502566238126957,0.22334882929340016,0.0,453.96551559623,6.1202216261803555,0,0.5626399920744918,0.5626399920744918
ENSG00000274056,10,98924499,98924568,70,-,ENSG00000274056,MIR6507,miRNA,chromosome,microRNA 6507 [Source:HGNC Symbol;Acc:HGNC:50199],ENSG00000274056.1,ENST00000613630,MIR6507,102465253,1813,0.27554438178392576,0.24337305359133887,0.055126791620729865,499.8375085560413,6.2162817142576685,0,0.5589867025837757,0.5589867025837757
ENSG00000200201,11,3665164,3665259,96,-,ENSG00000200201,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000200201.1,ENST00000363331,Y_RNA,,1813,0.28470819282313176,0.2505316052617849,0.055126791620729865,516.460661781161,6.248933506368356,0,0.5579527044736181,0.5579527044736181
ENSG00000264773,1,30739156,30739232,77,-,ENSG00000264773,MIR4420,miRNA,chromosome,microRNA 4420 [Source:HGNC Symbol;Acc:HGNC:41772],ENSG00000264773.1,ENST00000583944,MIR4420,100616164,1813,0.39726637619247934,0.33451773940135315,0.055126791620729865,720.6412064131575,6.5815280713491235,0,0.5563492400754291,0.5563492400754291
ENSG00000211907,14,105881034,105881053,20,-,ENSG00000211907,IGHD1-26,IG_D_gene,chromosome,immunoglobulin heavy diversity 1-26 [Source:HGNC Symbol;Acc:HGNC:5485],ENSG00000211907.1,ENST00000390567,IGHD1-26,,1812,0.3102597069280251,0.2702253671275903,0.11025358324145973,562.8111083674376,6.334719281159627,0,-0.5555199496014636,0.5555199496014636
ENSG00000207797,18,35904818,35904926,109,-,ENSG00000207797,MIR187,miRNA,chromosome,microRNA 187 [Source:HGNC Symbol;Acc:HGNC:31558],ENSG00000207797.1,ENST00000385062,MIR187,406963,1810,0.25605667574979185,0.227977191032561,0.22050716648290836,464.48680981012245,6.14308376078424,0,-0.5527097859455867,0.5527097859455867
ENSG00000253047,1,150600539,150600659,121,-,ENSG00000253047,,snoRNA,chromosome,,ENSG00000253047.1,ENST00000517238,,,1814,0.38666364507807105,0.3269006065724509,0.0,701.4078521716209,6.554514221318247,0,-0.5513232585566977,0.5513232585566977
ENSG00000282100,15,58691106,58693125,2020,-,ENSG00000282100,HSP90AB4P,processed_pseudogene,chromosome,"heat shock protein 90 alpha family class B member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:32538]",ENSG00000282100.1,ENST00000631455,HSP90AB4P,,1813,0.35874397167933486,0.3065607227768972,0.055126791620729865,650.7615646263134,6.479678796616777,0,-0.5508451667482821,0.5508451667482821
ENSG00000275625,X,74281703,74281849,147,+,ENSG00000275625,,misc_RNA,chromosome,,ENSG00000275625.1,ENST00000616291,,,1812,0.5234535447525521,0.42097982652880594,0.11025358324145973,949.5447301811296,6.857035220454176,0,-0.5478059204393759,0.5478059204393759
ENSG00000231063,2,210088226,210089064,839,+,ENSG00000231063,RPL6P6,processed_pseudogene,chromosome,ribosomal protein L6 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36673],ENSG00000231063.1,ENST00000438212,RPL6P6,,1813,0.31148589459197945,0.27116076509499787,0.055126791620729865,565.0354127898507,6.338656643012485,0,0.5471042611947707,0.5471042611947707
ENSG00000006118,11,60924460,60937159,12700,+,ENSG00000006118,TMEM132A,protein_coding,chromosome,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092],ENSG00000006118.15,ENST00000453848,TMEM132A,54972,1813,0.8828141250979504,0.6327675326932283,0.055126791620729865,1601.424822927682,7.379273275324785,0,-0.5466778003613977,0.5466778003613977
ENSG00000199883,11,16842253,16842587,335,+,ENSG00000199883,RN7SKP90,misc_RNA,chromosome,RN7SK pseudogene 90 [Source:HGNC Symbol;Acc:HGNC:45814],ENSG00000199883.1,ENST00000363013,RN7SKP90,,1813,0.3068920930997939,0.26765187048379213,0.055126791620729865,556.702256883026,6.323825230156238,0,-0.5466269957492271,0.5466269957492271
ENSG00000163531,1,204828651,205022822,194172,+,ENSG00000163531,NFASC,protein_coding,chromosome,neurofascin [Source:HGNC Symbol;Acc:HGNC:29866],ENSG00000163531.17,ENST00000339876,NFASC,23114,1814,0.5688425027100825,0.4503380880305073,0.0,1031.8802999160896,6.940106586235186,0,0.5465207287863736,0.5465207287863736
ENSG00000283791,11,65444458,65444557,100,+,ENSG00000283791,MIR612,miRNA,chromosome,microRNA 612 [Source:HGNC Symbol;Acc:HGNC:32868],ENSG00000283791.1,ENST00000384994,MIR612,693197,1813,1.136140275295288,0.7590005908963628,0.055126791620729865,2060.9584593856525,7.631411518586223,0,0.5443878201874005,0.5443878201874005
ENSG00000278621,15,39588357,39588882,526,-,ENSG00000278621,THBS1-AS1,lncRNA,chromosome,THBS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55224],ENSG00000278621.1,ENST00000616754,THBS1-AS1,,1813,0.630498701997746,0.48888592017071386,0.055126791620729865,1143.7246454239114,7.042919402721414,0,-0.5422386465665902,0.5422386465665902
ENSG00000274034,20,64076955,64077010,56,-,ENSG00000274034,MIR6813,miRNA,chromosome,microRNA 6813 [Source:HGNC Symbol;Acc:HGNC:50017],ENSG00000274034.1,ENST00000621638,MIR6813,102466741,1811,0.8796349143236838,0.6310775634749839,0.1653803748621785,1595.6577345831624,7.375667807514416,0,-0.5388137683038803,0.5388137683038803
ENSG00000264862,17,31518432,31518729,298,+,ENSG00000264862,RN7SL45P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 45, pseudogene [Source:HGNC Symbol;Acc:HGNC:46061]",ENSG00000264862.2,ENST00000578050,RN7SL45P,,1813,0.31068822656842543,0.27055236305050967,0.055126791620729865,563.5884429951237,6.336097046242414,0,0.5387334525739381,0.5387334525739381
ENSG00000135838,1,182789293,182830384,41092,+,ENSG00000135838,NPL,protein_coding,chromosome,N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781],ENSG00000135838.14,ENST00000367553,NPL,80896,1814,0.6728898417135949,0.514552575075077,0.0,1220.6221728684611,7.107934904417879,0,0.5323914699003075,0.5323914699003075
ENSG00000266704,12,120155434,120155499,66,-,ENSG00000266704,MIR4498,miRNA,chromosome,microRNA 4498 [Source:HGNC Symbol;Acc:HGNC:41838],ENSG00000266704.1,ENST00000577599,MIR4498,100616179,1812,0.5165291191869994,0.41642424953616963,0.11025358324145973,936.9838222052169,6.843732701741518,0,-0.5314669396913574,0.5314669396913574
ENSG00000212443,12,98599635,98599883,249,+,ENSG00000212443,SNORA53,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 53 [Source:HGNC Symbol;Acc:HGNC:32646]",ENSG00000212443.1,ENST00000391141,SNORA53,677832,1813,0.5435072786795506,0.4340572806467557,0.055126791620729865,985.9222035247047,6.894591215176683,0,-0.5305916714476479,0.5305916714476479
ENSG00000206612,12,48656648,48656782,135,-,ENSG00000206612,SNORA2A,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 2A [Source:HGNC Symbol;Acc:HGNC:32584]",ENSG00000206612.1,ENST00000383885,SNORA2A,677793,1813,0.4331867058163703,0.3599004305309338,0.055126791620729865,785.8006843508957,6.667974956304683,0,-0.5287098927532591,0.5287098927532591
ENSG00000284435,11,68033897,68033981,85,+,ENSG00000284435,MIR4691,miRNA,chromosome,microRNA 4691 [Source:HGNC Symbol;Acc:HGNC:41796],ENSG00000284435.1,ENST00000583764,MIR4691,100616403,1812,0.6548519060945649,0.5037115221028913,0.11025358324145973,1187.9013576555408,7.080784930806433,0,0.5255331595721686,0.5255331595721686
ENSG00000206700,1,48344209,48344315,107,+,ENSG00000206700,RNU6-723P,snRNA,chromosome,"RNA, U6 small nuclear 723, pseudogene [Source:HGNC Symbol;Acc:HGNC:47686]",ENSG00000206700.1,ENST00000383973,RNU6-723P,,1814,0.4602442212298122,0.37860369654631304,0.0,834.8830173108793,6.7284886718470664,0,0.5253661293098331,0.5253661293098331
ENSG00000264623,3,114743445,114743525,81,-,ENSG00000264623,MIR4796,miRNA,chromosome,microRNA 4796 [Source:HGNC Symbol;Acc:HGNC:41779],ENSG00000264623.3,ENST00000580742,MIR4796,100616166,1813,0.3159825442068092,0.274583568534614,0.055126791620729865,573.1923351911519,6.352964418923456,0,0.5249421725037487,0.5249421725037487
ENSG00000235449,1,202767229,202767418,190,-,ENSG00000235449,,processed_pseudogene,chromosome,cytochrome c oxidase subunit VIIc (COX7C) pseudogene,ENSG00000235449.2,ENST00000430450,,,1814,0.3551004367797662,0.3038755746693824,0.0,644.152192318496,6.469486246045218,0,-0.5248941705627771,0.5248941705627771
ENSG00000230180,X,16803233,16803353,121,+,ENSG00000230180,RPL12P49,processed_pseudogene,chromosome,ribosomal protein L12 pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:51941],ENSG00000230180.1,ENST00000441100,RPL12P49,,1813,0.2542495388935952,0.22653741674699343,0.055126791620729865,461.2086635529817,6.136016441829435,0,0.524399527588756,0.524399527588756
ENSG00000276678,3,10287413,10287482,70,+,ENSG00000276678,,misc_RNA,chromosome,,ENSG00000276678.1,ENST00000610995,,,1813,0.5338526695791371,0.4277826550334831,0.055126791620729865,968.4087426165548,6.876686341955872,0,0.5242991569247336,0.5242991569247336
ENSG00000117115,1,17066761,17119451,52691,-,ENSG00000117115,PADI2,protein_coding,chromosome,peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341],ENSG00000117115.13,ENST00000375486,PADI2,11240,1814,0.663506229949057,0.5089275615544774,0.0,1203.6003011275893,7.0939030905909854,0,0.5241465644432289,0.5241465644432289
ENSG00000211877,14,22531939,22531998,60,+,ENSG00000211877,TRAJ12,TR_J_gene,chromosome,T cell receptor alpha joining 12 [Source:HGNC Symbol;Acc:HGNC:12040],ENSG00000211877.1,ENST00000390525,TRAJ12,,1813,0.46440927033856305,0.38145193271274247,0.055126791620729865,842.4384163941534,6.737486889710915,0,-0.5232021033289802,0.5232021033289802
ENSG00000221500,6,132816802,132816877,76,+,ENSG00000221500,SNORD100,snoRNA,chromosome,"small nucleolar RNA, C/D box 100 [Source:HGNC Symbol;Acc:HGNC:32763]",ENSG00000221500.1,ENST00000408573,SNORD100,594838,1813,0.9204935997834106,0.652582236219988,0.055126791620729865,1669.7753900071068,7.421043103047882,0,0.5221400554734557,0.5221400554734557
ENSG00000207307,4,76532222,76532327,106,-,ENSG00000207307,RNU6-145P,snRNA,chromosome,"RNA, U6 small nuclear 145, pseudogene [Source:HGNC Symbol;Acc:HGNC:47108]",ENSG00000207307.1,ENST00000384577,RNU6-145P,,1813,0.2909260334176511,0.2553598162011814,0.055126791620729865,527.7398246196191,6.270496485957101,0,0.5208091189419247,0.5208091189419247
ENSG00000252554,6,129436875,129436980,106,-,ENSG00000252554,RNU6-861P,snRNA,chromosome,"RNA, U6 small nuclear 861, pseudogene [Source:HGNC Symbol;Acc:HGNC:47824]",ENSG00000252554.1,ENST00000516745,RNU6-861P,,1813,0.2683935091495564,0.2377511463160416,0.055126791620729865,486.8658255972953,6.190040420501615,0,0.5203455652994815,0.5203455652994815
ENSG00000232875,10,96915633,96915902,270,-,ENSG00000232875,HMGN2P35,processed_pseudogene,chromosome,high mobility group nucleosomal binding domain 2 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:39406],ENSG00000232875.1,ENST00000412164,HMGN2P35,,1813,0.43941971507978406,0.364240056732368,0.055126791620729865,797.1073631547283,6.682243128694221,0,-0.5191821917830339,0.5191821917830339
ENSG00000222112,1,33336566,33336864,299,-,ENSG00000222112,RN7SKP16,misc_RNA,chromosome,RN7SK pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:45740],ENSG00000222112.1,ENST00000410180,RN7SKP16,,1814,0.9814915727805444,0.6838498806897981,0.0,1780.4257130239075,7.485169285059932,0,0.5191327649006464,0.5191327649006464
ENSG00000143382,1,150549369,150560937,11569,+,ENSG00000143382,ADAMTSL4,protein_coding,chromosome,ADAMTS like 4 [Source:HGNC Symbol;Acc:HGNC:19706],ENSG00000143382.16,ENST00000271643,ADAMTSL4,54507,1814,1.2667634752866521,0.8183530322872064,0.0,2297.908944169987,7.7401899172671955,0,-0.5181099017008832,0.5181099017008832
ENSG00000284541,16,28958583,28958661,79,+,ENSG00000284541,MIR4517,miRNA,chromosome,microRNA 4517 [Source:HGNC Symbol;Acc:HGNC:41878],ENSG00000284541.1,ENST00000578855,MIR4517,100616487,1812,0.4180510960725396,0.34928346136238025,0.11025358324145973,758.3446882755868,6.632455809058097,0,-0.5180588786824767,0.5180588786824767
ENSG00000235672,17,18908279,18908865,587,+,ENSG00000235672,,transcribed_processed_pseudogene,chromosome,RAN binding protein 1 (RANBP1) pseudogene,ENSG00000235672.1,ENST00000434303,,,1813,0.4179340760216943,0.3492009362123455,0.055126791620729865,758.1324139033535,6.632176220550228,0,0.5172106186264802,0.5172106186264802
ENSG00000199090,11,75335092,75335186,95,-,ENSG00000199090,MIR326,miRNA,chromosome,microRNA 326 [Source:HGNC Symbol;Acc:HGNC:31769],ENSG00000199090.1,ENST00000362220,MIR326,442900,1813,0.7512735969174459,0.5603432929066078,0.055126791620729865,1362.8103048082469,7.218037756010673,0,-0.5160548341261015,0.5160548341261015
ENSG00000274197,11,130114251,130114335,85,-,ENSG00000274197,U4,snRNA,chromosome,U4 spliceosomal RNA [Source:RFAM;Acc:RF00015],ENSG00000274197.1,ENST00000618561,U4,,1813,0.3710260232163502,0.31555938159358177,0.055126791620729865,673.0412061144592,6.513291245711875,0,0.5153328845159839,0.5153328845159839
ENSG00000251898,12,6581474,6581609,136,-,ENSG00000251898,SCARNA11,scaRNA,chromosome,small Cajal body-specific RNA 11 [Source:HGNC Symbol;Acc:HGNC:32568],ENSG00000251898.1,ENST00000516089,SCARNA11,677780,1813,0.5954611780428766,0.4671628342827346,0.055126791620729865,1080.1665769697781,6.985795901021943,0,0.5132265730720412,0.5132265730720412
ENSG00000284173,2,218280125,218280188,64,-,ENSG00000284173,MIR6513,miRNA,chromosome,microRNA 6513 [Source:HGNC Symbol;Acc:HGNC:50247],ENSG00000284173.1,ENST00000621188,MIR6513,102465256,1810,0.666989985279883,0.511019596120067,0.22050716648290836,1209.9198332977078,7.09913554259861,0,0.5129489391922084,0.5129489391922084
ENSG00000201151,20,35117136,35117207,72,-,ENSG00000201151,,snoRNA,chromosome,,ENSG00000201151.1,ENST00000364281,,,1813,0.4496696266280751,0.371335686767387,0.055126791620729865,815.7007027033281,6.705272690781795,0,-0.5125831573011405,0.5125831573011405
ENSG00000277247,12,70570969,70571440,472,+,ENSG00000277247,,lncRNA,chromosome,"novel transcript, antisense to PTPRB",ENSG00000277247.1,ENST00000615051,,,1813,0.4148949130032787,0.34705526190853486,0.055126791620729865,752.6193721879475,6.624887429125953,0,0.5114608297488336,0.5114608297488336
ENSG00000209042,20,49278940,49279028,89,+,ENSG00000209042,SNORD12C,snoRNA,chromosome,"small nucleolar RNA, C/D box 12C [Source:HGNC Symbol;Acc:HGNC:10105]",ENSG00000209042.1,ENST00000386307,SNORD12C,,1811,2.0964813592566944,1.1302664214381508,0.1653803748621785,3803.0171856916436,8.243812941449935,0,-0.5074563968128778,0.5074563968128778
ENSG00000216101,6,30584332,30584417,86,+,ENSG00000216101,MIR877,miRNA,chromosome,microRNA 877 [Source:HGNC Symbol;Acc:HGNC:33660],ENSG00000216101.3,ENST00000401282,MIR877,100126314,1813,0.5367392466928751,0.4296627993462228,0.055126791620729865,973.6449935008753,6.882073295464115,0,0.5023395299716253,0.5023395299716253
ENSG00000238597,17,28723682,28723753,72,+,ENSG00000238597,SNORD4B,snoRNA,chromosome,"small nucleolar RNA, C/D box 4B [Source:HGNC Symbol;Acc:HGNC:10098]",ENSG00000238597.1,ENST00000459083,SNORD4B,26772,1813,0.748511761472402,0.5587650041057057,0.055126791620729865,1357.800335310937,7.214357483056296,0,-0.5013721894401705,0.5013721894401705
ENSG00000202318,12,6234345,6234455,111,-,ENSG00000202318,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000202318.1,ENST00000365448,Y_RNA,,1813,0.7993840625667948,0.5874444188797381,0.055126791620729865,1450.0826894961658,7.280065239197147,0,0.5007950593769062,0.5007950593769062
ENSG00000200527,18,49946266,49946389,124,-,ENSG00000200527,RNA5SP457,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 457 [Source:HGNC Symbol;Acc:HGNC:43357]",ENSG00000200527.1,ENST00000363657,RNA5SP457,,1813,0.2528091442611676,0.2253883452868054,0.055126791620729865,458.59578768975797,6.130347380766713,0,0.5007285049829883,0.5007285049829883
ENSG00000201483,6,7187582,7187686,105,-,ENSG00000201483,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000201483.1,ENST00000364613,Y_RNA,,1812,0.4260161386900152,0.3548846393824909,0.11025358324145973,772.7932755836875,6.651304752106771,0,-0.49900660095575344,0.49900660095575344
ENSG00000271973,3,48672455,48672733,279,+,ENSG00000271973,,lncRNA,chromosome,novel transcript,ENSG00000271973.1,ENST00000607025,,,1813,0.31022370571169006,0.2701978903527604,0.055126791620729865,562.7458021610057,6.334603444511569,0,0.4970152046103859,0.4970152046103859
ENSG00000260909,16,46649126,46649849,724,+,ENSG00000260909,,unprocessed_pseudogene,chromosome,histamine receptor H3 (HRH3) pseudogene,ENSG00000260909.1,ENST00000566702,,,1813,0.7208896980761027,0.5428414234125687,0.055126791620729865,1307.6939123100503,7.176784905342853,0,0.4963050364314925,0.4963050364314925
ENSG00000273776,16,3485381,3485469,89,-,ENSG00000273776,MIR6126,miRNA,chromosome,microRNA 6126 [Source:HGNC Symbol;Acc:HGNC:50099],ENSG00000273776.1,ENST00000622849,MIR6126,102465134,1812,0.553439263730613,0.4404713526789645,0.11025358324145973,1003.9388244073319,6.912681947403962,0,0.49575753829480423,0.49575753829480423
ENSG00000279336,9,34201273,34201515,243,-,ENSG00000279336,,pseudogene,chromosome,,ENSG00000279336.1,ENST00000625131,,,1813,0.5306665835998956,0.42570331608079326,0.055126791620729865,962.6291826502106,6.870706555307259,0,-0.4938236716084944,0.4938236716084944
ENSG00000266341,17,48060383,48060669,287,-,ENSG00000266341,,lncRNA,chromosome,"novel transcript, antisense to NFE2L1",ENSG00000266341.1,ENST00000583349,,,1813,0.9498932503415398,0.6677746276625851,0.055126791620729865,1723.1063561195533,7.452464140805457,0,0.49340156495413134,0.49340156495413134
ENSG00000213033,1,220266706,220267917,1212,-,ENSG00000213033,AURKAP1,transcribed_processed_pseudogene,chromosome,aurora kinase A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18611],ENSG00000213033.4,ENST00000451805,AURKAP1,,1814,0.4826381249999645,0.39382301787003954,0.0,875.5055587499356,6.775943046326273,0,-0.4924458821786932,0.4924458821786932
ENSG00000228998,15,90275129,90275716,588,+,ENSG00000228998,,transcribed_processed_pseudogene,chromosome,"PERP, TP53 apoptosis effector (PERP) pseudogene",ENSG00000228998.4,ENST00000579581,,,1813,0.42980036806591654,0.3575348317753375,0.055126791620729865,779.6578676715726,6.660136984296536,0,-0.491427921210923,0.491427921210923
ENSG00000252019,14,54859215,54859330,116,+,ENSG00000252019,RNU6ATAC9P,snRNA,chromosome,"RNA, U6atac small nuclear 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:46908]",ENSG00000252019.1,ENST00000516210,RNU6ATAC9P,,1812,0.38129820132699793,0.32302378256336794,0.11025358324145973,691.6749372071743,6.540560823064882,0,0.49140423237927433,0.49140423237927433
ENSG00000252544,4,151300518,151300613,96,+,ENSG00000252544,RNU6-1282P,snRNA,chromosome,"RNA, U6 small nuclear 1282, pseudogene [Source:HGNC Symbol;Acc:HGNC:48245]",ENSG00000252544.1,ENST00000516735,RNU6-1282P,,1813,0.3026504428830836,0.26440099114859983,0.055126791620729865,549.0079033899137,6.309932647923115,0,0.4913235005464287,0.4913235005464287
