,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000234489,10,62741208,62741385,178,-,ENSG00000234489,ALDH7A1P4,processed_pseudogene,chromosome,aldehyde dehydrogenase 7 family member A1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:881],ENSG00000234489.1,ENST00000412255,ALDH7A1P4,,1813,0.2589479234190188,0.23027639075875944,0.055126791620729865,469.73153308210004,6.154287938052129,0,-0.38886197260487637,0.38886197260487637
ENSG00000246705,12,14774405,14778002,3598,+,ENSG00000246705,H2AJ,protein_coding,chromosome,H2A.J histone [Source:HGNC Symbol;Acc:HGNC:14456],ENSG00000246705.5,ENST00000544848,H2AJ,55766,1813,1.8098998195783607,1.0331488313145272,0.055126791620729865,3283.1582727151463,8.096865664513027,0,-0.38843564562119903,0.38843564562119903
ENSG00000199168,X,74287286,74287357,72,-,ENSG00000199168,MIR374A,miRNA,chromosome,microRNA 374a [Source:HGNC Symbol;Acc:HGNC:31788],ENSG00000199168.3,ENST00000362298,MIR374A,442919,1813,0.5418570686435141,0.4329875786552717,0.055126791620729865,982.9287225193345,6.891553457964515,0,0.38811188462020363,0.38811188462020363
ENSG00000212418,17,76703632,76703727,96,-,ENSG00000212418,RNY4P36,misc_RNA,chromosome,RNY4 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:50884],ENSG00000212418.1,ENST00000391116,RNY4P36,,1813,0.43950045351105577,0.3642961461176686,0.055126791620729865,797.2538226690551,6.68242662039527,0,0.38804895397520456,0.38804895397520456
ENSG00000251455,4,151674483,151677893,3411,+,ENSG00000251455,,lncRNA,chromosome,"novel transcript, antisense to PET112L",ENSG00000251455.1,ENST00000514269,,,1813,0.7926581057977343,0.5836994936731484,0.055126791620729865,1437.88180391709,7.271621565860717,0,0.3877471043895726,0.3877471043895726
ENSG00000282834,11,95203727,95204033,307,+,ENSG00000282834,,processed_pseudogene,chromosome,ribosomal protein S16 (RPS16) pseudogene,ENSG00000282834.1,ENST00000634407,,,1813,0.37724795077309725,0.32008726945750876,0.055126791620729865,684.3277827023984,6.529897238704495,0,-0.38729663694388433,0.38729663694388433
ENSG00000262402,17,2127430,2127904,475,-,ENSG00000262402,MCUR1P1,processed_pseudogene,chromosome,MCUR1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1217],ENSG00000262402.1,ENST00000573670,MCUR1P1,,1813,0.3055955147792706,0.2666592698505352,0.055126791620729865,554.3502638095969,6.319599020646053,0,0.38721909072869565,0.38721909072869565
ENSG00000225992,7,38322446,38322730,285,-,ENSG00000225992,TRGVA,TR_V_pseudogene,chromosome,T cell receptor gamma variable A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12296],ENSG00000225992.1,ENST00000413819,TRGVA,,1813,0.2703909779585045,0.23932470975260156,0.055126791620729865,490.48923401672715,6.197440035006986,0,0.3870630642023754,0.3870630642023754
ENSG00000207486,X,73397531,73397637,107,-,ENSG00000207486,RNU6-1044P,snRNA,chromosome,"RNA, U6 small nuclear 1044, pseudogene [Source:HGNC Symbol;Acc:HGNC:48007]",ENSG00000207486.1,ENST00000384755,RNU6-1044P,,1813,0.24556733469221226,0.21959111663711214,0.055126791620729865,445.45914513167304,6.101347895865139,0,-0.38704763032317896,0.38704763032317896
ENSG00000253963,22,22873212,22873440,229,+,ENSG00000253963,IGLV3-2,IG_V_pseudogene,chromosome,immunoglobulin lambda variable 3-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5904],ENSG00000253963.1,ENST00000519345,IGLV3-2,,1813,0.32214255990303786,0.2792535721534032,0.055126791620729865,584.3666036641107,6.372238323884477,0,0.38697587946946105,0.38697587946946105
ENSG00000251877,6,28410270,28410456,187,+,ENSG00000251877,RNU2-45P,snRNA,chromosome,"RNA, U2 small nuclear 45, pseudogene [Source:HGNC Symbol;Acc:HGNC:48538]",ENSG00000251877.1,ENST00000516068,RNU2-45P,,1813,0.3279717400845807,0.28365277077102685,0.055126791620729865,594.9407365134293,6.390141226741172,0,-0.3866736358545006,0.3866736358545006
ENSG00000266050,17,21573536,21573746,211,-,ENSG00000266050,,transcribed_processed_pseudogene,chromosome,family with sequence similarity 27-like (FAM27L) pseudogene,ENSG00000266050.3,ENST00000582941,,,1813,0.522137857565937,0.42011583192502633,0.055126791620729865,947.1580736246096,6.854521232684489,0,0.3866462538195538,0.3866462538195538
ENSG00000252089,20,54859688,54859812,125,-,ENSG00000252089,RNU4ATAC7P,snRNA,chromosome,"RNA, U4atac small nuclear 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:46893]",ENSG00000252089.1,ENST00000516280,RNU4ATAC7P,,1813,0.29504795378154686,0.25854772441304996,0.055126791620729865,535.216988159726,6.284538907805995,0,-0.38632823558914015,0.38632823558914015
ENSG00000211842,14,22492851,22492907,57,+,ENSG00000211842,TRAJ47,TR_J_gene,chromosome,T cell receptor alpha joining 47 [Source:HGNC Symbol;Acc:HGNC:12078],ENSG00000211842.1,ENST00000390490,TRAJ47,,1813,0.46735440812534734,0.38346105698091526,0.055126791620729865,847.7808963393801,6.743801080377526,0,-0.38627710156919814,0.38627710156919814
ENSG00000243234,19,57953158,57953759,602,-,ENSG00000243234,,processed_pseudogene,chromosome,ribosomal protein L19 (RPL19) pseudogene,ENSG00000243234.1,ENST00000462726,,,1813,0.40496677064253295,0.340013651717792,0.055126791620729865,734.6097219455547,6.600699708990785,0,0.386267781533467,0.386267781533467
ENSG00000222921,2,134231195,134231312,118,+,ENSG00000222921,RNA5SP104,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 104 [Source:HGNC Symbol;Acc:HGNC:42902]",ENSG00000222921.1,ENST00000410989,RNA5SP104,,1813,0.3935839147818468,0.3318787848435817,0.055126791620729865,713.9612214142701,6.572228305438957,0,-0.3862610184241245,0.3862610184241245
ENSG00000276903,6,27865317,27865798,482,+,ENSG00000276903,H2AC16,protein_coding,chromosome,H2A clustered histone 16 [Source:HGNC Symbol;Acc:HGNC:4730],ENSG00000276903.2,ENST00000613174,H2AC16,8332,1813,1.7553380311605433,1.0135401324141258,0.055126791620729865,3184.1831885252254,8.06626508237276,0,0.38610573449858854,0.38610573449858854
ENSG00000224070,2,206259628,206259918,291,-,ENSG00000224070,HMGN1P6,processed_pseudogene,chromosome,high mobility group nucleosome binding domain 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39349],ENSG00000224070.1,ENST00000438508,HMGN1P6,,1813,0.5916582494655116,0.4647763969566814,0.055126791620729865,1073.268064530438,6.979394838460134,0,0.3860811258692814,0.3860811258692814
ENSG00000229367,1,229570532,229570796,265,+,ENSG00000229367,HMGN2P19,processed_pseudogene,chromosome,high mobility group nucleosomal binding domain 2 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:39383],ENSG00000229367.1,ENST00000425149,HMGN2P19,,1814,0.3446015980338887,0.2960977595348304,0.0,625.107298833474,6.43952176029947,0,-0.38584204414966244,0.38584204414966244
ENSG00000255112,18,11851413,11854444,3032,+,ENSG00000255112,CHMP1B,protein_coding,chromosome,charged multivesicular body protein 1B [Source:HGNC Symbol;Acc:HGNC:24287],ENSG00000255112.3,ENST00000526991,CHMP1B,57132,1813,1.8987703527967272,1.0642866307951169,0.055126791620729865,3444.369419973263,8.144786411362867,0,0.38583556535883573,0.38583556535883573
ENSG00000240577,10,5631463,5631755,293,+,ENSG00000240577,RN7SL445P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 445, pseudogene [Source:HGNC Symbol;Acc:HGNC:46461]",ENSG00000240577.3,ENST00000495609,RN7SL445P,,1813,0.6129324599563328,0.4780539259516672,0.055126791620729865,1111.8594823607878,7.014688092057016,0,-0.3857423934647002,0.3857423934647002
ENSG00000198134,12,12111163,12111489,327,+,ENSG00000198134,PTMAP9,processed_pseudogene,chromosome,prothymosin alpha pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:34054],ENSG00000198134.3,ENST00000539347,PTMAP9,,1813,0.39074456867564744,0.3298392646452353,0.055126791620729865,708.8106475776244,6.56499824091367,0,0.38530015072378543,0.38530015072378543
ENSG00000283551,10,68755172,68755238,67,+,ENSG00000283551,SNORD98,snoRNA,chromosome,"small nucleolar RNA, C/D box 98 [Source:HGNC Symbol;Acc:HGNC:32761]",ENSG00000283551.1,ENST00000636377,SNORD98,692211,1812,0.4690707158682594,0.38463003481340546,0.11025358324145973,850.8942785850226,6.747462432962177,0,0.385108993244348,0.385108993244348
ENSG00000236958,10,54864382,54869169,4788,-,ENSG00000236958,,lncRNA,chromosome,novel transcript,ENSG00000236958.2,ENST00000414295,,,1813,0.2807582650545917,0.24745229710902583,0.055126791620729865,509.2954928090294,6.234989955597115,0,0.3849711895737448,0.3849711895737448
ENSG00000285367,16,51150770,51442519,291750,+,ENSG00000285367,,lncRNA,chromosome,novel transcript,ENSG00000285367.2,ENST00000643626,,,1813,0.4342528206606935,0.3606440311429808,0.055126791620729865,787.734616678498,6.670429910246526,0,-0.38492554653540617,0.38492554653540617
ENSG00000252634,10,21785292,21785587,296,+,ENSG00000252634,RN7SKP219,misc_RNA,chromosome,RN7SK pseudogene 219 [Source:HGNC Symbol;Acc:HGNC:45943],ENSG00000252634.1,ENST00000516825,RN7SKP219,,1813,0.3722878223227466,0.3164792903363816,0.055126791620729865,675.3301096934623,6.516681284798582,0,0.3848435958461219,0.3848435958461219
ENSG00000243813,3,121099108,121099774,667,+,ENSG00000243813,,processed_pseudogene,chromosome,zinc finger protein pseudogene,ENSG00000243813.1,ENST00000469870,,,1813,0.2613781152473206,0.23220486552287978,0.055126791620729865,474.1399010586395,6.163609289214128,0,-0.38462144530943276,0.38462144530943276
ENSG00000263065,16,15741151,15741791,641,+,ENSG00000263065,,lncRNA,chromosome,"novel transcript, antisense to MYH11",ENSG00000263065.1,ENST00000577048,,,1813,0.5032995288027257,0.4076623782096585,0.055126791620729865,912.9853452481443,6.8178145376802535,0,0.38459787464822326,0.38459787464822326
ENSG00000256167,11,113789231,113791366,2136,+,ENSG00000256167,ATF4P4,transcribed_processed_pseudogene,chromosome,activating transcription factor 4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:787],ENSG00000256167.1,ENST00000438498,ATF4P4,,1813,0.2321148418414949,0.2087320765474413,0.055126791620729865,421.05632310047173,6.045138772192805,0,-0.38440022911587646,0.38440022911587646
ENSG00000238697,6,76446988,76447089,102,-,ENSG00000238697,RNU6-261P,snRNA,chromosome,"RNA, U6 small nuclear 261, pseudogene [Source:HGNC Symbol;Acc:HGNC:47224]",ENSG00000238697.1,ENST00000459506,RNU6-261P,,1813,0.282361006339392,0.24870291506628167,0.055126791620729865,512.202865499657,6.240671216318366,0,-0.38430311225291025,0.38430311225291025
ENSG00000167747,19,50797687,50804929,7243,-,ENSG00000167747,C19orf48,transcribed_unitary_pseudogene,chromosome,chromosome 19 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29667],ENSG00000167747.16,ENST00000641539,C19orf48,84798,1813,1.5444611644448343,0.933918904381577,0.055126791620729865,2801.6525523029295,7.938321587828041,0,-0.38407807464837784,0.38407807464837784
ENSG00000273420,19,33207129,33207639,511,+,ENSG00000273420,,lncRNA,chromosome,novel transcript,ENSG00000273420.1,ENST00000609744,,,1813,0.345354926600063,0.296657864190032,0.055126791620729865,626.4738368525143,6.441701975877768,0,-0.3840455541354836,0.3840455541354836
ENSG00000270020,16,86520383,86523897,3515,-,ENSG00000270020,,lncRNA,chromosome,novel transcript,ENSG00000270020.1,ENST00000602739,,,1813,0.47311453883040544,0.3873788933375405,0.055126791620729865,858.2297734383554,6.756036375666268,0,-0.3838903723537899,0.3838903723537899
ENSG00000275620,20,63253978,63261615,7638,+,ENSG00000275620,FLJ16779,lncRNA,chromosome,uncharacterized LOC100192386 [Source:NCBI gene (formerly Entrezgene);Acc:100192386],ENSG00000275620.1,ENST00000612722,FLJ16779,100192386,1813,0.607837180024735,0.4748899094264961,0.055126791620729865,1102.6166445648691,7.006347924292527,0,-0.38344972246280357,0.38344972246280357
ENSG00000224686,13,78488182,78488513,332,+,ENSG00000224686,ELOCP23,processed_pseudogene,chromosome,elongin C pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:38159],ENSG00000224686.1,ENST00000452014,ELOCP23,,1813,0.2719056080928856,0.24051625469027305,0.055126791620729865,493.23677308049446,6.203014700095247,0,0.3825289759059872,0.3825289759059872
ENSG00000258482,14,21950406,21950654,249,+,ENSG00000258482,TRAV15,TR_V_pseudogene,chromosome,T cell receptor alpha variable 15 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12111],ENSG00000258482.1,ENST00000556680,TRAV15,,1813,0.2487358975933781,0.22213175769834131,0.055126791620729865,451.2069182343879,6.114139858785637,0,-0.3821921284113664,0.3821921284113664
ENSG00000224085,3,140902194,140902651,458,+,ENSG00000224085,RPL23AP41,processed_pseudogene,chromosome,ribosomal protein L23a pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:35634],ENSG00000224085.3,ENST00000484754,RPL23AP41,,1813,0.2441660172888553,0.21846543982500294,0.055126791620729865,442.91715536198353,6.095637958000141,0,0.38186929672042097,0.38186929672042097
ENSG00000252104,4,64397694,64397787,94,-,ENSG00000252104,RNU6-191P,snRNA,chromosome,"RNA, U6 small nuclear 191, pseudogene [Source:HGNC Symbol;Acc:HGNC:47154]",ENSG00000252104.1,ENST00000516295,RNU6-191P,,1813,0.2645829934779309,0.23474241840860763,0.055126791620729865,479.9535501689666,6.175770696147359,0,-0.3818047964716299,0.3818047964716299
ENSG00000241890,15,75388267,75388828,562,+,ENSG00000241890,RPL13P4,processed_pseudogene,chromosome,ribosomal protein L13 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:31027],ENSG00000241890.1,ENST00000484355,RPL13P4,,1813,0.5368068528258991,0.4297067916149872,0.055126791620729865,973.767631026181,6.882199115440783,0,-0.38149075489295314,0.38149075489295314
ENSG00000283941,9,123111546,123111643,98,-,ENSG00000283941,MIR600,miRNA,chromosome,microRNA 600 [Source:HGNC Symbol;Acc:HGNC:32856],ENSG00000283941.1,ENST00000385007,MIR600,693185,1813,0.639909433426321,0.49464101679069633,0.055126791620729865,1160.7957122353464,7.05772211492961,0,0.38123279828046935,0.38123279828046935
ENSG00000250451,12,53999022,54000010,989,-,ENSG00000250451,HOXC-AS1,lncRNA,chromosome,HOXC cluster antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43749],ENSG00000250451.5,ENST00000505700,HOXC-AS1,100874363,1813,1.1062589092444717,0.7449133450179433,0.055126791620729865,2006.7536613694715,7.604771794685124,0,0.3807603500951148,0.3807603500951148
ENSG00000270059,3,65359268,65359717,450,-,ENSG00000270059,,lncRNA,chromosome,"novel transcript, intronic to MAGI1",ENSG00000270059.1,ENST00000602316,,,1813,0.32052585541354406,0.27803003258119346,0.055126791620729865,581.4339017201689,6.367215705559487,0,-0.3803938610144323,0.3803938610144323
ENSG00000238842,12,80068691,80068757,67,-,ENSG00000238842,RNU7-106P,snRNA,chromosome,"RNA, U7 small nuclear 106 pseudogene [Source:HGNC Symbol;Acc:HGNC:45640]",ENSG00000238842.1,ENST00000459514,RNU7-106P,,1813,0.22208736326346487,0.20056035022626534,0.055126791620729865,402.86647695992525,6.001084320758695,0,-0.3803485998589752,0.3803485998589752
ENSG00000222489,14,20323179,20323326,148,-,ENSG00000222489,SNORA79B,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 79B [Source:HGNC Symbol;Acc:HGNC:52222]",ENSG00000222489.1,ENST00000410557,SNORA79B,109616976,1813,0.38786921634439,0.3277696331094602,0.055126791620729865,703.5947584487234,6.557622826834226,0,-0.3800636847631007,0.3800636847631007
ENSG00000224519,7,46634614,46634946,333,+,ENSG00000224519,HMGN1P19,processed_pseudogene,chromosome,high mobility group nucleosome binding domain 1 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:39363],ENSG00000224519.1,ENST00000436976,HMGN1P19,,1813,0.2162154226894241,0.19574392467052004,0.055126791620729865,392.2147767586153,5.974355968336494,0,-0.3799516415870699,0.3799516415870699
ENSG00000267289,19,9834079,9835013,935,-,ENSG00000267289,PIN1-DT,lncRNA,chromosome,PIN1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55303],ENSG00000267289.1,ENST00000591174,PIN1-DT,,1813,1.4101429292306307,0.8796860524786903,0.055126791620729865,2557.999273624364,7.8473715523083865,0,0.379947120872396,0.379947120872396
ENSG00000265706,2,28927983,28928060,78,+,ENSG00000265706,SNORD53B,snoRNA,chromosome,"small nucleolar RNA, C/D box 53B [Source:HGNC Symbol;Acc:HGNC:52229]",ENSG00000265706.1,ENST00000577887,SNORD53B,109617012,1814,0.5356569316533397,0.4289582579905648,0.0,971.6816740191582,6.880056869376292,0,-0.37991803885426645,0.37991803885426645
ENSG00000200632,14,100941126,100941202,77,+,ENSG00000200632,SNORD113-7,snoRNA,chromosome,"small nucleolar RNA, C/D box 113-7 [Source:HGNC Symbol;Acc:HGNC:32986]",ENSG00000200632.1,ENST00000363762,SNORD113-7,767567,1813,0.2949440764381576,0.258467510001397,0.055126791620729865,535.0285546588179,6.284187433269011,0,-0.3798960488716522,0.3798960488716522
ENSG00000265539,11,69083176,69083258,83,+,ENSG00000265539,MIR3164,miRNA,chromosome,microRNA 3164 [Source:HGNC Symbol;Acc:HGNC:38288],ENSG00000265539.1,ENST00000581178,MIR3164,100422846,1810,0.3906435385480475,0.32976661737434054,0.22050716648290836,708.6273789261581,6.564740013856112,0,0.3796308371026591,0.3796308371026591
ENSG00000263325,16,2857898,2859726,1829,+,ENSG00000263325,,lncRNA,chromosome,"novel transcript, antisense to PRSS22",ENSG00000263325.1,ENST00000577140,,,1813,0.8836953383567386,0.6332354530759682,0.055126791620729865,1603.023343779124,7.380270341798815,0,0.3795725952357145,0.3795725952357145
ENSG00000207330,13,27828763,27828869,107,+,ENSG00000207330,RNU6-73P,snRNA,chromosome,"RNA, U6 small nuclear 73, pseudogene [Source:HGNC Symbol;Acc:HGNC:42563]",ENSG00000207330.1,ENST00000384600,RNU6-73P,,1813,0.310885730146144,0.2707030386227829,0.055126791620729865,563.9467144851052,6.336731416053081,0,0.3793377863595631,0.3793377863595631
ENSG00000256339,12,14841092,14844708,3617,+,ENSG00000256339,,lncRNA,chromosome,novel transcript,ENSG00000256339.1,ENST00000444324,,,1813,0.8383428152305115,0.6088645219010325,0.055126791620729865,1520.7538668281477,7.327618808411152,0,-0.3792358520898488,0.3792358520898488
ENSG00000213167,7,116320751,116321031,281,+,ENSG00000213167,Metazoa_SRP,misc_RNA,chromosome,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017],ENSG00000213167.3,ENST00000392674,Metazoa_SRP,,1813,0.3200219952423856,0.27764839952186554,0.055126791620729865,580.5198993696876,6.365645192129329,0,-0.3785411894739559,0.3785411894739559
ENSG00000276428,14,22066016,22066373,358,+,ENSG00000276428,,processed_pseudogene,chromosome,T cell receptor pseudogene,ENSG00000276428.1,ENST00000616788,,,1813,0.35429185501748733,0.30327870149695024,0.055126791620729865,642.685425001722,6.467210136269557,0,0.3778122806351181,0.3778122806351181
LRG_1357,13,85792790,85799419,6630,-,LRG_1357,SLITRK6,LRG_gene,chromosome,SLIT and NTRK like family member 6 [Source:HGNC Symbol;Acc:HGNC:23503],LRG_1357.1,LRG_1357t1,SLITRK6,84189,1813,0.36723105519889504,0.3127875670133631,0.055126791620729865,666.1571341307956,6.503025601574702,0,-0.3773094220716045,0.3773094220716045
ENSG00000251974,2,86364136,86364265,130,+,ENSG00000251974,,snoRNA,chromosome,,ENSG00000251974.1,ENST00000516165,,,1814,0.19206125548344277,0.175683956151189,0.0,348.3991174469652,5.856214871786535,0,0.37726526171000624,0.37726526171000624
ENSG00000199436,14,21392150,21392253,104,-,ENSG00000199436,SNORD9,snoRNA,chromosome,"small nucleolar RNA, C/D box 9 [Source:HGNC Symbol;Acc:HGNC:32705]",ENSG00000199436.1,ENST00000362566,SNORD9,692053,1813,0.47109987145276405,0.3860103328923136,0.055126791620729865,854.575166815314,6.751773952494511,0,0.377034423555612,0.377034423555612
ENSG00000207744,2,176150303,176150412,110,+,ENSG00000207744,MIR10B,miRNA,chromosome,microRNA 10b [Source:HGNC Symbol;Acc:HGNC:31498],ENSG00000207744.1,ENST00000385011,MIR10B,406903,1813,0.568307023745017,0.4499967087205634,0.055126791620729865,1030.9089410734607,6.939165706754603,0,-0.37686253023694744,0.37686253023694744
ENSG00000207282,20,18113467,18113579,113,-,ENSG00000207282,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000207282.1,ENST00000384552,Y_RNA,,1813,0.23062019587105326,0.2075182665913858,0.055126791620729865,418.3450353100906,6.038694054347797,0,-0.37685151733284633,0.37685151733284633
ENSG00000262516,16,3840528,3841010,483,+,ENSG00000262516,,processed_pseudogene,chromosome,developmental pluripotency associated 3 (DPPA3) pseudogene,ENSG00000262516.1,ENST00000572774,,,1813,0.4564333533794907,0.3759905383062187,0.055126791620729865,827.9701030303961,6.7201840905891945,0,-0.3766483715657704,0.3766483715657704
ENSG00000233711,20,43423196,43423538,343,-,ENSG00000233711,EIF4EBP2P1,processed_pseudogene,chromosome,eukaryotic translation initiation factor 4E binding protein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16596],ENSG00000233711.1,ENST00000450009,EIF4EBP2P1,,1813,0.3747921426172939,0.3183025506857444,0.055126791620729865,679.8729467077711,6.52337572003235,0,-0.3762673448735194,0.3762673448735194
ENSG00000231399,10,53038285,53038544,260,+,ENSG00000231399,SNRPEP8,processed_pseudogene,chromosome,SNRPE pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:43573],ENSG00000231399.1,ENST00000442866,SNRPEP8,,1813,0.25578398293792715,0.22776006514761057,0.055126791620729865,463.9921450493998,6.142020513077797,0,0.3762087043167861,0.3762087043167861
ENSG00000287969,10,59357007,59364075,7069,+,ENSG00000287969,,lncRNA,chromosome,"novel transcript, antisense to FAM13C",ENSG00000287969.1,ENST00000663923,,,1813,1.381024322799673,0.8675307828241045,0.055126791620729865,2505.178121558607,7.826514210966246,0,0.376091428879795,0.376091428879795
ENSG00000188229,9,137241287,137243707,2421,+,ENSG00000188229,TUBB4B,protein_coding,chromosome,tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771],ENSG00000188229.6,ENST00000340384,TUBB4B,10383,1813,2.0133115787146987,1.1030396662568283,0.055126791620729865,3652.1472037884632,8.203344322667888,0,0.37558509704533194,0.37558509704533194
ENSG00000170779,14,105009573,105021083,11511,-,ENSG00000170779,CDCA4,protein_coding,chromosome,cell division cycle associated 4 [Source:HGNC Symbol;Acc:HGNC:14625],ENSG00000170779.11,ENST00000336219,CDCA4,55038,1813,1.081777361292215,0.733222029456672,0.055126791620729865,1962.344133384078,7.582404488837136,0,-0.3754386981411043,0.3754386981411043
ENSG00000233719,12,9641723,9643011,1289,+,ENSG00000233719,GOT2P3,transcribed_processed_pseudogene,chromosome,GOT2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4436],ENSG00000233719.4,ENST00000426641,GOT2P3,,1813,0.26225923041948174,0.2329031554015562,0.055126791620729865,475.7382439809399,6.166967585510405,0,0.3754148758805053,0.3754148758805053
ENSG00000226128,1,97585862,97586294,433,+,ENSG00000226128,RPL26P9,processed_pseudogene,chromosome,ribosomal protein L26 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36180],ENSG00000226128.1,ENST00000457466,RPL26P9,,1814,0.3401263241273754,0.29276388125636643,0.0,616.989151967059,6.426470903852266,0,0.3750529149527851,0.3750529149527851
ENSG00000200558,16,68742480,68742588,109,+,ENSG00000200558,RNA5SP429,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 429 [Source:HGNC Symbol;Acc:HGNC:43329]",ENSG00000200558.1,ENST00000363688,RNA5SP429,,1813,0.6451873257274902,0.4978542535561584,0.055126791620729865,1170.3698088696672,7.065929119778778,0,-0.3748766886600782,0.3748766886600782
ENSG00000263381,1,44545493,44545552,60,+,ENSG00000263381,MIR5584,miRNA,chromosome,microRNA 5584 [Source:HGNC Symbol;Acc:HGNC:43507],ENSG00000263381.1,ENST00000581357,MIR5584,100847089,1814,0.43914969037228047,0.36405244638134837,0.0,796.6175383353168,6.68162920729168,0,0.3748063771780626,0.3748063771780626
ENSG00000241984,14,39156742,39157852,1111,+,ENSG00000241984,RPL7AP2,processed_pseudogene,chromosome,ribosomal protein L7a pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23552],ENSG00000241984.2,ENST00000496515,RPL7AP2,,1813,0.45428521840352015,0.37451452108710753,0.055126791620729865,824.0733861839856,6.715472335328887,0,-0.3747417523395467,0.3747417523395467
ENSG00000268058,19,24098425,24098980,556,-,ENSG00000268058,BNIP3P40,processed_pseudogene,chromosome,BCL2 interacting protein 3 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:49720],ENSG00000268058.1,ENST00000596017,BNIP3P40,,1813,0.4098981232396204,0.34351744875815576,0.055126791620729865,743.5551955566714,6.612786987128409,0,0.37450841934727686,0.37450841934727686
ENSG00000253869,5,178922064,178922716,653,+,ENSG00000253869,PIGFP1,processed_pseudogene,chromosome,phosphatidylinositol glycan anchor biosynthesis class F pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8963],ENSG00000253869.1,ENST00000519180,PIGFP1,,1812,0.47797539218995067,0.39067317298953896,0.11025358324145973,867.0473614325705,6.766246277034205,0,-0.3743578881012336,0.3743578881012336
ENSG00000207581,9,128244721,128244830,110,-,ENSG00000207581,MIR199B,miRNA,chromosome,microRNA 199b [Source:HGNC Symbol;Acc:HGNC:31573],ENSG00000207581.1,ENST00000384849,MIR199B,406978,1812,1.1557871735494525,0.7681559346072016,0.11025358324145973,2096.597932818707,7.6485481275106215,0,-0.3742411907044383,0.3742411907044383
ENSG00000265258,11,2173063,2173138,76,+,ENSG00000265258,MIR4686,miRNA,chromosome,microRNA 4686 [Source:HGNC Symbol;Acc:HGNC:41601],ENSG00000265258.1,ENST00000584128,MIR4686,100616126,1811,0.235136675775446,0.21118163260070372,0.1653803748621785,426.53792985665905,6.0580430092519,0,-0.3737891405151802,0.3737891405151802
ENSG00000226172,1,119000344,119001392,1049,-,ENSG00000226172,,lncRNA,chromosome,novel transcript,ENSG00000226172.2,ENST00000439394,,105378933,1814,1.209930829092044,0.7929612159864621,0.0,2194.814523972968,7.694308338212206,0,0.37378303356802645,0.37378303356802645
ENSG00000272627,10,72766560,72767052,493,+,ENSG00000272627,,lncRNA,chromosome,"novel transcript, sense intronic with MCU",ENSG00000272627.1,ENST00000608259,,,1813,0.3191101068697201,0.2769573477869218,0.055126791620729865,578.8657338616722,6.362796583399801,0,0.37364930226421844,0.37364930226421844
ENSG00000139192,12,6451690,6466517,14828,+,ENSG00000139192,TAPBPL,protein_coding,chromosome,TAP binding protein like [Source:HGNC Symbol;Acc:HGNC:30683],ENSG00000139192.12,ENST00000266556,TAPBPL,55080,1813,1.4980221274773358,0.9154992697415496,0.055126791620729865,2717.412139243887,7.907803216491822,0,0.3736461805269795,0.3736461805269795
ENSG00000200208,20,23457584,23457685,102,-,ENSG00000200208,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000200208.1,ENST00000363338,Y_RNA,,1813,0.19596154851660907,0.17895050494189058,0.055126791620729865,355.47424900912887,5.876262004451969,0,0.3735037410905118,0.3735037410905118
