,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000202444,1,44819883,44819997,115,-,ENSG00000202444,RNU5E-6P,snRNA,chromosome,"RNA, U5E small nuclear 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:42522]",ENSG00000202444.1,ENST00000365574,RNU5E-6P,,1812,1.574804866056998,0.9457737510721975,0.11025358324145973,2856.6960270273944,7.95777099420051,0,0.49653951425571713,0.49653951425571713
ENSG00000283799,1,231019828,231019924,97,-,ENSG00000283799,MIR1182,miRNA,chromosome,microRNA 1182 [Source:HGNC Symbol;Acc:HGNC:35263],ENSG00000283799.1,ENST00000408363,MIR1182,100302132,1814,0.6200086399384668,0.48243148252542056,0.0,1124.6956728483788,7.026156499388174,0,0.495636998690575,0.495636998690575
ENSG00000221083,1,8511795,8511919,125,-,ENSG00000221083,,snoRNA,chromosome,,ENSG00000221083.1,ENST00000408156,,,1814,0.5269660739267443,0.42328280852193284,0.0,955.9164581031142,6.86371609203444,0,0.4943611306809008,0.4943611306809008
ENSG00000274618,6,26240393,26240793,401,+,ENSG00000274618,H4C6,protein_coding,chromosome,H4 clustered histone 6 [Source:HGNC Symbol;Acc:HGNC:4783],ENSG00000274618.2,ENST00000244537,H4C6,8361,1810,2.0055580350367648,1.1004632529219525,0.22050716648290836,3638.082275556691,8.199486806742856,0,0.49269494920826723,0.49269494920826723
ENSG00000249262,4,87410644,87411388,745,+,ENSG00000249262,,processed_pseudogene,chromosome,mitochondrial ribosomal protein L19 (MRPL19) pseudogene,ENSG00000249262.2,ENST00000504640,,,1813,0.34079932548784675,0.2932659476786149,0.055126791620729865,618.209976434954,6.42844443395928,0,-0.49266343624484443,0.49266343624484443
ENSG00000236054,22,32583300,32584204,905,+,ENSG00000236054,SYN3-AS1,lncRNA,chromosome,SYN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40569],ENSG00000236054.1,ENST00000428201,SYN3-AS1,,1813,0.5004397257016647,0.40575821561573816,0.055126791620729865,907.7976624228198,6.81212247580559,0,-0.4899303326011485,0.4899303326011485
ENSG00000289259,11,65471472,65472129,658,-,ENSG00000289259,,lncRNA,chromosome,novel transcript,ENSG00000289259.1,ENST00000693006,,,1813,1.8390044782154868,1.0434534548814487,0.055126791620729865,3335.954123482893,8.112813730824355,0,0.48957070505581907,0.48957070505581907
ENSG00000238363,5,112161485,112161617,133,+,ENSG00000238363,SNORA13,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 13 [Source:HGNC Symbol;Acc:HGNC:32601]",ENSG00000238363.1,ENST00000458790,SNORA13,654322,1813,1.8890747026895713,1.0609362787785845,0.055126791620729865,3426.7815106788826,8.13966854101163,0,0.48930073576407107,0.48930073576407107
ENSG00000222958,6,166509354,166509433,80,-,ENSG00000222958,MIR1913,miRNA,chromosome,microRNA 1913 [Source:HGNC Symbol;Acc:HGNC:35397],ENSG00000222958.1,ENST00000411026,MIR1913,100302141,1813,0.4513185692700736,0.37247250133417076,0.055126791620729865,818.6918846559134,6.708928519226803,0,0.48824146237669125,0.48824146237669125
ENSG00000271264,1,9780822,9781240,419,+,ENSG00000271264,MZT1P1,processed_pseudogene,chromosome,mitotic spindle organizing protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50605],ENSG00000271264.1,ENST00000603781,MZT1P1,,1814,0.3622998398883108,0.3091743302594526,0.0,657.2119095573959,6.4895269304771075,0,0.4873484521001758,0.4873484521001758
ENSG00000264583,11,47400970,47401042,73,+,ENSG00000264583,MIR4487,miRNA,chromosome,microRNA 4487 [Source:HGNC Symbol;Acc:HGNC:41851],ENSG00000264583.1,ENST00000582237,MIR4487,100616222,1812,0.9930382882927931,0.6896602524323697,0.11025358324145973,1801.3714549631266,7.496858551755122,0,0.48360042212757115,0.48360042212757115
ENSG00000275067,3,127575266,127575331,66,-,ENSG00000275067,MIR6825,miRNA,chromosome,microRNA 6825 [Source:HGNC Symbol;Acc:HGNC:50208],ENSG00000275067.1,ENST00000618505,MIR6825,102466199,1811,0.8637760920468109,0.6226045867556557,0.1653803748621785,1566.889830972915,7.357485937582833,0,0.48245769690783064,0.48245769690783064
ENSG00000284743,1,20478779,20480397,1619,-,ENSG00000284743,,lncRNA,chromosome,novel transcript,ENSG00000284743.1,ENST00000641097,,,1814,0.625324819691142,0.4857076848472511,0.0,1134.3392229197316,7.034686760080469,0,0.48213744392607905,0.48213744392607905
ENSG00000250838,17,48995266,48997492,2227,-,ENSG00000250838,,lncRNA,chromosome,novel transcript,ENSG00000250838.1,ENST00000505903,,,1813,0.9871060790995181,0.6866793487070827,0.055126791620729865,1790.6104274865259,7.490870174525253,0,-0.48179780858793697,0.48179780858793697
ENSG00000255280,11,75642600,75642889,290,+,ENSG00000255280,,processed_pseudogene,chromosome,ribosomal protein L37 (RPL37) pseudogene,ENSG00000255280.1,ENST00000526967,,,1813,0.34608597196372826,0.29720110136981426,0.055126791620729865,627.7999531422031,6.443813166595596,0,0.48120865235443583,0.48120865235443583
ENSG00000221265,4,101330302,101330414,113,-,ENSG00000221265,MIR1255A,miRNA,chromosome,microRNA 1255a [Source:HGNC Symbol;Acc:HGNC:35320],ENSG00000221265.1,ENST00000408338,MIR1255A,100302193,1813,0.29550468181537515,0.2589003349196149,0.055126791620729865,536.0454928130905,6.28608280751855,0,-0.47985622548986623,0.47985622548986623
ENSG00000265719,10,119377972,119378043,72,+,ENSG00000265719,MIR4681,miRNA,chromosome,microRNA 4681 [Source:HGNC Symbol;Acc:HGNC:41753],ENSG00000265719.1,ENST00000580598,MIR4681,100616398,1813,0.6348811753849536,0.49157012610268397,0.055126791620729865,1151.6744521483058,7.049840131874154,0,-0.477525842985164,0.477525842985164
ENSG00000277775,6,26250142,26250635,494,-,ENSG00000277775,H3C7,protein_coding,chromosome,H3 clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4773],ENSG00000277775.2,ENST00000618052,H3C7,8968,1813,1.9252935450910071,1.073394832944434,0.055126791620729865,3492.482490795087,8.158654366042086,0,0.4767187361901792,0.4767187361901792
ENSG00000237330,1,1070967,1074306,3340,-,ENSG00000237330,RNF223,protein_coding,chromosome,ring finger protein 223 [Source:HGNC Symbol;Acc:HGNC:40020],ENSG00000237330.3,ENST00000453464,RNF223,401934,1813,0.542514958056586,0.43341417403180466,0.055126791620729865,984.122133914647,6.892765627307467,0,-0.4764548564762896,0.4764548564762896
ENSG00000275373,11,12163683,12163767,85,+,ENSG00000275373,MIR6124,miRNA,chromosome,microRNA 6124 [Source:HGNC Symbol;Acc:HGNC:50200],ENSG00000275373.1,ENST00000617177,MIR6124,102466906,1813,0.9978544211513004,0.69207381528514,0.055126791620729865,1810.1079199684589,7.501694047476477,0,-0.4760567766929844,0.4760567766929844
ENSG00000277846,11,62853663,62853732,70,-,ENSG00000277846,SNORD30,snoRNA,chromosome,"small nucleolar RNA, C/D box 30 [Source:HGNC Symbol;Acc:HGNC:10157]",ENSG00000277846.1,ENST00000384693,SNORD30,9299,1813,1.1573055692203773,0.7688600213608182,0.055126791620729865,2099.3523025657646,7.649860372767409,0,-0.47556863034821545,0.47556863034821545
ENSG00000213041,1,205202191,205202742,552,+,ENSG00000213041,,processed_pseudogene,chromosome,ribosomal protein L17 (RPL17) pseudogene,ENSG00000213041.4,ENST00000448403,,,1814,0.3513187227924324,0.3010809473588232,0.0,637.2921631454724,6.4587961144888055,0,-0.47441641276961144,0.47441641276961144
ENSG00000173080,1,155941638,155943087,1450,+,ENSG00000173080,RXFP4,protein_coding,chromosome,relaxin family peptide/INSL5 receptor 4 [Source:HGNC Symbol;Acc:HGNC:14666],ENSG00000173080.6,ENST00000368318,RXFP4,339403,1814,0.8986402402370904,0.6411379669302492,0.0,1630.133395790082,7.397030387008083,0,0.47343953175362236,0.47343953175362236
ENSG00000284641,1,20476222,20478937,2716,+,ENSG00000284641,,lncRNA,chromosome,novel transcript,ENSG00000284641.1,ENST00000641552,,,1814,0.9409770502427863,0.6631914804398923,0.0,1706.9323691404145,7.443038777042546,0,0.4712271720589867,0.4712271720589867
ENSG00000221656,16,2090195,2090284,90,-,ENSG00000221656,MIR1225,miRNA,chromosome,microRNA 1225 [Source:HGNC Symbol;Acc:HGNC:33931],ENSG00000221656.1,ENST00000408729,MIR1225,100188847,1810,0.8935358268151221,0.638445889128758,0.22050716648290836,1620.8739898426315,7.391337543521,0,0.46959829994293123,0.46959829994293123
ENSG00000236457,17,2215482,2216015,534,-,ENSG00000236457,,lncRNA,chromosome,"novel transcript, sense intronic to SMG6",ENSG00000236457.1,ENST00000413674,,,1811,1.4254286678339398,0.8860082790082284,0.1653803748621785,2585.7276034507668,7.858148882266759,0,-0.4682882802236593,0.4682882802236593
ENSG00000135437,12,55720367,55724705,4339,+,ENSG00000135437,RDH5,protein_coding,chromosome,retinol dehydrogenase 5 [Source:HGNC Symbol;Acc:HGNC:9940],ENSG00000135437.10,ENST00000257895,RDH5,5959,1813,1.0287139796563538,0.707402084744547,0.055126791620729865,1866.0871590966258,7.532134826488814,0,0.46644329202595364,0.46644329202595364
ENSG00000270124,16,85580009,85583571,3563,-,ENSG00000270124,,lncRNA,chromosome,novel transcript,ENSG00000270124.1,ENST00000602862,,,1813,0.5306230576338954,0.4256748797215433,0.055126791620729865,962.5502265478863,6.870624615761837,0,-0.46630203568633033,0.46630203568633033
ENSG00000207452,5,87299687,87299797,111,-,ENSG00000207452,RNU6-606P,snRNA,chromosome,"RNA, U6 small nuclear 606, pseudogene [Source:HGNC Symbol;Acc:HGNC:47569]",ENSG00000207452.1,ENST00000384721,RNU6-606P,,1813,0.36884439003777725,0.31396687296318354,0.055126791620729865,669.0837235285279,6.50740266506844,0,-0.4657789487884956,0.4657789487884956
ENSG00000283418,3,139388277,139388364,88,+,ENSG00000283418,U6,snRNA,chromosome,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026],ENSG00000283418.1,ENST00000637379,U6,,1813,0.8232736783550298,0.6006336096921749,0.055126791620729865,1493.4184525360242,7.3094924151874405,0,-0.4656843614032993,0.4656843614032993
ENSG00000234144,1,65298755,65298980,226,-,ENSG00000234144,COX6CP13,processed_pseudogene,chromosome,cytochrome c oxidase subunit 6C pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:49365],ENSG00000234144.1,ENST00000428703,COX6CP13,,1814,0.35029177513306464,0.30032069882586915,0.0,635.4292800913793,6.455873304348338,0,0.46492393553089156,0.46492393553089156
ENSG00000288813,6,31272240,31272590,351,+,ENSG00000288813,,lncRNA,chromosome,novel transcript,ENSG00000288813.1,ENST00000692808,,,1813,1.679772981705506,0.985732082615972,0.055126791620729865,3047.108188813788,8.02227641119425,0,-0.4648865162016866,0.4648865162016866
ENSG00000287070,9,97921590,97922181,592,-,ENSG00000287070,,lncRNA,chromosome,"novel transcript, sense intronic to TRMO",ENSG00000287070.1,ENST00000660312,,,1812,1.980017786655882,1.091929269175971,0.11025358324145973,3591.7522649937696,8.186673835388719,0,-0.4646311135794294,0.4646311135794294
ENSG00000232163,13,23373423,23374061,639,+,ENSG00000232163,RPLP1P13,processed_pseudogene,chromosome,ribosomal protein lateral stalk subunit P1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:41973],ENSG00000232163.2,ENST00000434567,RPLP1P13,,1813,0.46015156189158685,0.37854023984719576,0.055126791620729865,834.7149332713385,6.728287566024882,0,-0.4645915086719948,0.4645915086719948
ENSG00000206828,1,149636766,149636929,164,+,ENSG00000206828,RNVU1-30,snRNA,chromosome,"RNA, variant U1 small nuclear 30 [Source:HGNC Symbol;Acc:HGNC:54434]",ENSG00000206828.1,ENST00000384101,RNVU1-30,,1814,1.8088733464949682,1.0327834586381537,0.0,3281.2962505418723,8.096298532823745,0,-0.461455313808355,0.461455313808355
ENSG00000239202,2,231645998,231646273,276,-,ENSG00000239202,RN7SL499P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 499, pseudogene [Source:HGNC Symbol;Acc:HGNC:46515]",ENSG00000239202.3,ENST00000481141,RN7SL499P,,1813,0.5115785575377738,0.4131545071172302,0.055126791620729865,928.0035033735218,6.834112509930002,0,-0.4577957264348312,0.4577957264348312
ENSG00000258173,12,87753414,87753447,34,-,ENSG00000258173,,processed_pseudogene,chromosome,makorin ring finger protein (MKRN) pseudogene,ENSG00000258173.1,ENST00000549057,,,1811,0.21550681101399108,0.19516111822522036,0.1653803748621785,390.9293551793798,5.971081607170406,0,0.4572202191582972,0.4572202191582972
ENSG00000200623,15,66503243,66503314,72,-,ENSG00000200623,SNORD18A,snoRNA,chromosome,"small nucleolar RNA, C/D box 18A [Source:HGNC Symbol;Acc:HGNC:32714]",ENSG00000200623.1,ENST00000363753,SNORD18A,595098,1813,1.1221276766930215,0.7524192064746114,0.055126791620729865,2035.5396055211409,7.619007374736896,0,-0.45650198962763733,0.45650198962763733
ENSG00000125148,16,56608584,56609497,914,+,ENSG00000125148,MT2A,protein_coding,chromosome,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406],ENSG00000125148.7,ENST00000245185,MT2A,4502,1813,2.0309791404407624,1.1088857159803127,0.055126791620729865,3684.196160759543,8.21207903543448,0,-0.4559517478391465,0.4559517478391465
ENSG00000211579,13,52810050,52810140,91,+,ENSG00000211579,MIR759,miRNA,chromosome,microRNA 759 [Source:HGNC Symbol;Acc:HGNC:37307],ENSG00000211579.2,ENST00000390224,MIR759,100313778,1812,0.2965583877152929,0.25971335985743094,0.11025358324145973,537.9569153155413,6.2896356332345515,0,0.45450260748381044,0.45450260748381044
ENSG00000224340,1,10054445,10054781,337,-,ENSG00000224340,,processed_pseudogene,chromosome,pseudogene similar to part of ribosomal protein L21 (RPL21),ENSG00000224340.1,ENST00000456484,,,1814,0.5202750104565728,0.41889124642465647,0.0,943.7788689682229,6.850950899019388,0,0.4543254315860537,0.4543254315860537
ENSG00000222300,2,158935798,158935985,188,-,ENSG00000222300,RNU2-21P,snRNA,chromosome,"RNA, U2 small nuclear 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:48514]",ENSG00000222300.1,ENST00000410368,RNU2-21P,,1813,0.28822356081507255,0.2532641846816662,0.055126791620729865,522.8375393185416,6.261181596780438,0,-0.4538591148362199,0.4538591148362199
ENSG00000252190,1,26006006,26006130,125,+,ENSG00000252190,,scaRNA,chromosome,,ENSG00000252190.1,ENST00000516381,,,1814,0.3929038135242209,0.3313906425386851,0.0,712.7275177329367,6.570501261676135,0,-0.45264618188203953,0.45264618188203953
ENSG00000175906,17,43398993,43401137,2145,+,ENSG00000175906,ARL4D,protein_coding,chromosome,ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656],ENSG00000175906.5,ENST00000320033,ARL4D,379,1813,1.691805518769318,0.9902121650305924,0.055126791620729865,3068.935211047543,8.029411736465244,0,-0.45164654414943456,0.45164654414943456
ENSG00000289466,1,169112164,169112773,610,-,ENSG00000289466,,TEC,chromosome,TEC,ENSG00000289466.1,ENST00000688641,,,1814,1.2308296617356236,0.8023735619015722,0.0,2232.725006388421,7.711425877329191,0,0.4513375065678217,0.4513375065678217
ENSG00000266509,6,33698128,33698234,107,+,ENSG00000266509,MIR3934,miRNA,chromosome,microRNA 3934 [Source:HGNC Symbol;Acc:HGNC:38965],ENSG00000266509.1,ENST00000579806,MIR3934,100500873,1813,0.6387430083443216,0.49392948963011685,0.055126791620729865,1158.6798171365995,7.055899226290131,0,-0.45104848104746964,0.45104848104746964
ENSG00000235795,1,100995473,100996260,788,+,ENSG00000235795,,lncRNA,chromosome,novel transcript,ENSG00000235795.1,ENST00000414686,,,1814,0.6183539703743801,0.48140956502747456,0.0,1121.6941022591254,7.023486524274776,0,-0.44784464408673613,0.44784464408673613
ENSG00000249086,11,1864177,1866667,2491,+,ENSG00000249086,,lncRNA,chromosome,"novel transcript, sense overlapping LSP1",ENSG00000249086.1,ENST00000509204,,,1813,1.0580048567563853,0.7217369973490078,0.055126791620729865,1919.2208101560832,7.560195463698853,0,0.4449867741649221,0.4449867741649221
ENSG00000207804,8,99536636,99536730,95,-,ENSG00000207804,MIR599,miRNA,chromosome,microRNA 599 [Source:HGNC Symbol;Acc:HGNC:32855],ENSG00000207804.1,ENST00000385069,MIR599,693184,1813,0.28077176849248303,0.24746284036849542,0.055126791620729865,509.3199880453642,6.235037956507936,0,-0.444137566678484,0.444137566678484
ENSG00000231228,5,180982273,180982611,339,+,ENSG00000231228,ARPP19P1,processed_pseudogene,chromosome,ARPP19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54698],ENSG00000231228.4,ENST00000511402,ARPP19P1,,1813,0.31857969717275675,0.276555170318366,0.055126791620729865,577.9035706713807,6.361135919093887,0,0.44364023709966666,0.44364023709966666
ENSG00000276161,9,136726105,136726234,130,-,ENSG00000276161,SNORA17B,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 17B [Source:HGNC Symbol;Acc:HGNC:32636]",ENSG00000276161.1,ENST00000362567,SNORA17B,,1813,1.4620429782328892,0.9009914842438889,0.055126791620729865,2652.145962514461,7.88350137053402,0,-0.4431021241004191,0.4431021241004191
ENSG00000206859,17,17170083,17170189,107,+,ENSG00000206859,RNU6-767P,snRNA,chromosome,"RNA, U6 small nuclear 767, pseudogene [Source:HGNC Symbol;Acc:HGNC:47730]",ENSG00000206859.1,ENST00000384132,RNU6-767P,,1811,0.2572754873262409,0.22894706814621568,0.1653803748621785,466.697734009801,6.147822219754957,0,0.44307514592297825,0.44307514592297825
ENSG00000199293,17,38852863,38852994,132,-,ENSG00000199293,SNORA21,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 21 [Source:HGNC Symbol;Acc:HGNC:32611]",ENSG00000199293.1,ENST00000362423,SNORA21,,1813,1.8851641127346892,1.0595817831722305,0.055126791620729865,3419.6877005007264,8.137596891860127,0,0.44241077705695014,0.44241077705695014
ENSG00000226961,2,11351627,11352118,492,+,ENSG00000226961,PPIAP60,processed_pseudogene,chromosome,peptidylprolyl isomerase A pseudogene 60 [Source:HGNC Symbol;Acc:HGNC:53684],ENSG00000226961.3,ENST00000433548,PPIAP60,,1814,0.22866147136596982,0.20592534216524014,0.0,414.79190905786925,6.030184916499306,0,-0.4411860691478358,0.4411860691478358
ENSG00000280496,9,136726104,136726239,136,-,ENSG00000280496,SNORA17B,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 17B [Source:HGNC Symbol;Acc:HGNC:32636]",ENSG00000280496.1,ENST00000626886,SNORA17B,677824,1813,1.464698385052342,0.9020694410030445,0.055126791620729865,2656.9628704849483,7.885315270208336,0,-0.44050709647585684,0.44050709647585684
ENSG00000238423,17,28720550,28720616,67,+,ENSG00000238423,SNORD42B,snoRNA,chromosome,"small nucleolar RNA, C/D box 42B [Source:HGNC Symbol;Acc:HGNC:10181]",ENSG00000238423.1,ENST00000458893,SNORD42B,26808,1812,1.8506136763924839,1.0475342961514422,0.11025358324145973,3357.013208975966,8.119104771214015,0,-0.4401057198304362,0.4401057198304362
ENSG00000252213,5,139276180,139276320,141,+,ENSG00000252213,SNORA74D,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 74D [Source:HGNC Symbol;Acc:HGNC:52219]",ENSG00000252213.1,ENST00000516404,SNORA74D,109616975,1813,0.8536460790216692,0.6171545530316567,0.055126791620729865,1548.513987345308,7.345696604192744,0,-0.4397617845023736,0.4397617845023736
ENSG00000263697,9,137169186,137169270,85,-,ENSG00000263697,MIR3621,miRNA,chromosome,microRNA 3621 [Source:HGNC Symbol;Acc:HGNC:38930],ENSG00000263697.1,ENST00000580529,MIR3621,100500811,1812,1.3990078028073347,0.8750552363772096,0.11025358324145973,2537.8001542925053,7.839446868206106,0,0.4392066957595781,0.4392066957595781
ENSG00000265135,5,55508850,55508926,77,-,ENSG00000265135,MIR5687,miRNA,chromosome,microRNA 5687 [Source:HGNC Symbol;Acc:HGNC:43457],ENSG00000265135.1,ENST00000581367,MIR5687,100847019,1812,0.525990492481651,0.4226437024900721,0.11025358324145973,954.1467533617149,6.861864997116531,0,-0.43836639798395255,0.43836639798395255
ENSG00000254313,8,133786093,133786268,176,-,ENSG00000254313,,processed_pseudogene,chromosome,"non-metastatic cells 2, protein (NM23B) expressed in pseudogene",ENSG00000254313.1,ENST00000523552,,,1813,0.28524489437500655,0.2509492794694198,0.055126791620729865,517.4342383962619,6.25081318914619,0,-0.4381998483074397,0.4381998483074397
ENSG00000244730,3,49775285,49775614,330,+,ENSG00000244730,,processed_pseudogene,chromosome,PHD finger protein 5A (PHF5A) pseudogene,ENSG00000244730.1,ENST00000463176,,,1813,0.653069345101497,0.5026337690185528,0.055126791620729865,1184.6677920141155,7.078061432406223,0,0.4379391731228807,0.4379391731228807
LRG_142,11,2377317,2397419,20103,+,LRG_142,CD81,LRG_gene,chromosome,CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701],LRG_142.1,LRG_142t1,CD81,975,1813,1.664811555666827,0.9801333442984781,0.055126791620729865,3019.9681619796243,8.013332642429987,0,0.4376132807628627,0.4376132807628627
ENSG00000211833,14,22477707,22477769,63,+,ENSG00000211833,TRAJ58,TR_J_gene,chromosome,T cell receptor alpha joining 58 (non-functional) [Source:HGNC Symbol;Acc:HGNC:12090],ENSG00000211833.1,ENST00000390481,TRAJ58,,1812,0.48841836944310413,0.39771405915234975,0.11025358324145973,885.9909221697909,6.787834747950321,0,-0.4365827409802715,0.4365827409802715
ENSG00000207563,9,95085208,95085304,97,+,ENSG00000207563,MIR23B,miRNA,chromosome,microRNA 23b [Source:HGNC Symbol;Acc:HGNC:31606],ENSG00000207563.1,ENST00000384832,MIR23B,407011,1813,0.8880590770043948,0.6355493580199886,0.055126791620729865,1610.939165685972,7.385193183946256,0,0.4360544144359512,0.4360544144359512
ENSG00000207496,3,12840312,12840450,139,-,ENSG00000207496,SNORA7A,snoRNA,chromosome,"small nucleolar RNA, H/ACA box 7A [Source:HGNC Symbol;Acc:HGNC:32592]",ENSG00000207496.1,ENST00000384765,SNORA7A,619563,1813,1.297592025434051,0.8318616290414285,0.055126791620729865,2353.8319341373685,7.764224638357112,0,-0.4320773507697091,0.4320773507697091
ENSG00000289347,14,77031562,77038743,7182,-,ENSG00000289347,,lncRNA,chromosome,novel transcript,ENSG00000289347.1,ENST00000693076,,,1813,1.6457835237045884,0.9729672496870401,0.055126791620729865,2985.4513120001234,8.00184110934405,0,-0.43204859938506485,0.43204859938506485
ENSG00000226816,7,23205787,23208045,2259,+,ENSG00000226816,,lncRNA,chromosome,novel transcript,ENSG00000226816.3,ENST00000413042,,,1813,0.8209352188733758,0.5993502256334836,0.055126791620729865,1489.1764870363038,7.306649839600505,0,-0.4318066402492683,0.4318066402492683
ENSG00000230175,1,165671256,165671725,470,+,ENSG00000230175,,processed_pseudogene,chromosome,ribosomal protein S13 (RPS13) pseudogene,ENSG00000230175.1,ENST00000447545,,,1814,0.4277689899923979,0.35611307911693046,0.0,775.9729478462098,6.655405533604807,0,0.43176190002795917,0.43176190002795917
ENSG00000228280,10,75742740,75743755,1016,+,ENSG00000228280,,lncRNA,chromosome,"novel transcript, sense intronic to C10orf11",ENSG00000228280.1,ENST00000445111,,,1813,0.38314723498300934,0.32436150759672433,0.055126791620729865,695.029084259179,6.545391447190042,0,-0.43062512214743687,0.43062512214743687
ENSG00000228599,22,40106325,40107066,742,-,ENSG00000228599,RPL7P52,processed_pseudogene,chromosome,ribosomal protein L7 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:35676],ENSG00000228599.1,ENST00000449200,RPL7P52,,1813,0.49386948199241565,0.4013697214435321,0.055126791620729865,895.879240334242,6.798921226835616,0,-0.4303015371506097,0.4303015371506097
ENSG00000207573,7,32732981,32733077,97,+,ENSG00000207573,MIR550A2,miRNA,chromosome,microRNA 550a-2 [Source:HGNC Symbol;Acc:HGNC:32805],ENSG00000207573.1,ENST00000384841,MIR550A2,693134,1813,0.24588278832637664,0.2198443455763035,0.055126791620729865,446.0313780240472,6.102628789071686,0,0.429159396636378,0.429159396636378
ENSG00000283461,7,32732981,32733077,97,-,ENSG00000283461,MIR550B2,miRNA,chromosome,microRNA 550b-2 [Source:HGNC Symbol;Acc:HGNC:38910],ENSG00000283461.1,ENST00000637473,MIR550B2,100500830,1813,0.24588278832637664,0.2198443455763035,0.055126791620729865,446.0313780240472,6.102628789071686,0,0.429159396636378,0.429159396636378
ENSG00000110651,11,2376177,2397397,21221,+,ENSG00000110651,CD81,protein_coding,chromosome,CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701],ENSG00000110651.12,ENST00000263645,CD81,975,1813,1.6535593511600988,0.9759018901583776,0.055126791620729865,2999.556663004419,8.006553104771976,0,0.42856559826383345,0.42856559826383345
ENSG00000286817,15,82749252,82750455,1204,-,ENSG00000286817,,lncRNA,chromosome,novel transcript,ENSG00000286817.1,ENST00000661203,,,1813,1.8368553614512646,1.042696171605386,0.055126791620729865,3332.055625672594,8.11164476753919,0,-0.42782226459331124,0.42782226459331124
ENSG00000117408,1,43946950,43968022,21073,+,ENSG00000117408,IPO13,protein_coding,chromosome,importin 13 [Source:HGNC Symbol;Acc:HGNC:16853],ENSG00000117408.11,ENST00000372343,IPO13,9670,1814,1.1693723315477844,0.7744378775773966,0.0,2121.241409427681,7.660228077749209,0,0.42774275928922795,0.42774275928922795
ENSG00000289182,17,81515062,81516412,1351,+,ENSG00000289182,,lncRNA,chromosome,"novel transcript, antisense to ACTG1",ENSG00000289182.1,ENST00000688804,,,1813,1.9580005459444407,1.0845135488539868,0.055126791620729865,3551.8129903432155,8.175494960338922,0,-0.4276331929986373,0.4276331929986373
ENSG00000275265,12,122501187,122501641,455,+,ENSG00000275265,,lncRNA,chromosome,novel transcript,ENSG00000275265.1,ENST00000619123,,,1813,1.592120381269511,0.9524762208025824,0.055126791620729865,2888.106371622893,7.968702519318663,0,-0.42686411380917,0.42686411380917
ENSG00000236528,1,25859580,25863420,3841,+,ENSG00000236528,,lncRNA,chromosome,novel transcript,ENSG00000236528.2,ENST00000455431,,,1814,1.148586887705736,0.764810364516304,0.0,2083.5366142982048,7.642301862193311,0,-0.42601148643506165,0.42601148643506165
ENSG00000223131,10,22997255,22997358,104,+,ENSG00000223131,RNA5SP304,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 304 [Source:HGNC Symbol;Acc:HGNC:43204]",ENSG00000223131.1,ENST00000411199,RNA5SP304,,1813,0.3618080469959854,0.30881326313723173,0.055126791620729865,656.3197972507176,6.488170653864672,0,0.42531500097980807,0.42531500097980807
ENSG00000277130,12,79818784,79819465,682,-,ENSG00000277130,,lncRNA,chromosome,"novel transcript, antisense to PPP1R12A",ENSG00000277130.1,ENST00000619055,,,1813,0.7997628793880189,0.5876549225511537,0.055126791620729865,1450.7698632098663,7.28053868641092,0,0.42400936086502344,0.42400936086502344
ENSG00000287385,14,68605396,68611732,6337,-,ENSG00000287385,,lncRNA,chromosome,"novel transcript, antisense to RAD51B",ENSG00000287385.1,ENST00000661958,,107984016,1813,0.7188124828606918,0.5416336354363684,0.055126791620729865,1303.9258439092948,7.173901493551637,0,-0.42143091890145457,0.42143091890145457
ENSG00000273571,7,116954983,116955154,172,+,ENSG00000273571,,misc_RNA,chromosome,,ENSG00000273571.1,ENST00000619089,,,1813,1.2378457237937037,0.8055136726582569,0.055126791620729865,2245.4521429617785,7.717107425350644,0,-0.4213874603292736,0.4213874603292736
